Gene	Waves	Rho	Pval	BootP	PermP	BootP_All
704	SCN8A	Delta	0.526470588235294	0.0361665149722455	0.03	0.03	0.03
705	SCPEP1	Delta	0.591176470588235	0.0158755795556415	0	0.02	0.01
706	SDHB	Delta	0.664705882352941	0.00496738593748199	0.01	0	0.01
707	SEC11A	Delta	-0.652941176470588	0.006102046679077	0	0	0
708	SECISBP2L	Delta	-0.538235294117647	0.0314932282058384	0.04	0	0.04
709	SEMA3C	Delta	-0.711764705882353	0.00198404324776996	0	0.01	0
710	SEMA3G	Delta	0.611764705882353	0.0117884050531152	0.01	0.04	0
711	SEMA5B	Delta	0.585294117647059	0.0172252866160948	0.01	0.03	0.02
712	SEMA6A	Delta	-0.611764705882353	0.0117884050531152	0.01	0.02	0
713	SEMA6B	Delta	0.602941176470588	0.0134241253978914	0.01	0.01	0
714	SEPT10	Delta	-0.65	0.0064157065211753	0	0.02	0.01
715	SEPT5	Delta	0.582352941176471	0.0179327341310354	0.02	0.01	0.01
716	SEPT7	Delta	-0.623529411764706	0.00985565039092201	0	0.03	0
717	SERGEF	Delta	0.594117647058824	0.015232400876328	0.03	0.01	0.02
718	SERINC2	Delta	-0.570588235294118	0.0209906963682178	0.02	0.03	0
719	SERINC5	Delta	-0.620588235294118	0.0103135155496777	0.01	0.01	0.01
720	SERTM1	Delta	0.576470588235294	0.0194151403865316	0.04	0	0.03
721	SETD3	Delta	0.767647058823529	0.000516883524295922	0	0	0
722	SEZ6	Delta	0.605882352941176	0.0128602985333672	0.02	0.01	0.02
723	SEZ6L	Delta	0.582352941176471	0.0179327341310354	0.01	0.02	0.03
724	SGCG	Delta	0.517647058823529	0.0400017929595607	0.04	0.04	0.02
725	SGK1	Delta	-0.608823529411765	0.0123152031982464	0	0.01	0.02
726	SGMS1	Delta	-0.505882352941176	0.0455816161239403	0.04	0.04	0.04
727	SGPP2	Delta	0.629411764705882	0.00898808926444689	0	0.01	0.02
728	SGSM3	Delta	0.555882352941176	0.025362176320608	0.01	0.04	0
729	SH3D19	Delta	-0.694117647058824	0.00285370590345691	0	0	0
730	SH3TC2	Delta	-0.617647058823529	0.0107879846019488	0	0.01	0
731	SHANK2	Delta	0.626470588235294	0.00941397730678366	0.02	0.01	0.01
732	SHCBP1L	Delta	-0.520588235294118	0.0386909071406501	0.04	0.04	0.04
733	SHISA9	Delta	0.538235294117647	0.0314932282058384	0.04	0.01	0.03
734	SHROOM4	Delta	-0.614705882352941	0.011279474063305	0	0.02	0
735	SIDT1	Delta	0.552941176470588	0.0263144998706665	0.01	0.02	0.01
736	SIK3	Delta	-0.573529411764706	0.0201910380465231	0.03	0.02	0
737	SIPA1L1	Delta	0.558823529411765	0.0244365114245058	0.04	0.02	0.01
738	SIRT5	Delta	0.588235294117647	0.0165397221953782	0.02	0.02	0.03
739	SKAP1	Delta	-0.75	0.000819764027255587	0	0	0
740	SKI	Delta	0.517647058823529	0.0400017929595607	0.03	0.01	0.01
741	SLC16A9	Delta	-0.579411764705882	0.0186625294177119	0.04	0.01	0.04
742	SLC1A1	Delta	0.691176470588235	0.00302471879504341	0	0	0.02
743	SLC22A13	Delta	0.526470588235294	0.0361665149722455	0.04	0.04	0.04
744	SLC22A15	Delta	-0.635294117647059	0.00818206461633403	0	0.03	0.01
745	SLC25A12	Delta	0.647058823529412	0.00674207700717987	0.03	0.01	0.01
746	SLC25A13	Delta	-0.676470588235294	0.00400825239020936	0.01	0	0
747	SLC25A24	Delta	-0.608823529411765	0.0123152031982464	0.03	0	0
748	SLC26A4	Delta	0.532352941176471	0.0337686229602347	0.03	0.04	0.03
749	SLC29A4	Delta	0.685294117647059	0.00339156174521659	0	0	0.01
750	SLC2A5	Delta	-0.582352941176471	0.0179327341310354	0.01	0.01	0
751	SLC35D2	Delta	-0.682352941176471	0.00358797041175672	0	0	0
752	SLC39A14	Delta	0.641176470588235	0.00743441908253395	0.01	0	0.02
753	SLC39A4	Delta	0.588235294117647	0.0165397221953782	0.04	0	0.02
754	SLC5A11	Delta	-0.582352941176471	0.0179327341310354	0.01	0	0
755	SLC7A6	Delta	0.614705882352941	0.011279474063305	0.04	0.01	0.02
756	SLC9A4	Delta	-0.544117647058823	0.0293363374813766	0.01	0.02	0.03
757	SLC9B1	Delta	-0.732352941176471	0.00125495816615226	0	0	0
758	SLCO1A2	Delta	-0.605882352941176	0.0128602985333672	0.01	0.01	0
759	SLITRK1	Delta	0.567647058823529	0.021814592143743	0.01	0.04	0.03
760	SMAD2	Delta	-0.664705882352941	0.00496738593748203	0	0	0.01
761	SMAD3	Delta	0.514705882352941	0.041345806442249	0.03	0.03	0.04
762	SMURF1	Delta	-0.635294117647059	0.00818206461633403	0.02	0.01	0.01
763	SNAP47	Delta	0.570588235294118	0.0209906963682178	0.03	0.02	0.02
764	SNPH	Delta	0.523529411764706	0.0374126481301494	0.03	0.04	0.04
765	SNRPA1	Delta	-0.588235294117647	0.0165397221953781	0.01	0.04	0
766	SNRPD1	Delta	-0.558823529411765	0.0244365114245058	0.03	0.01	0.02
767	SPAG9	Delta	-0.6	0.0140071223296	0.02	0.02	0.04
768	SPATA45	Delta	-0.547058823529412	0.028301087242109	0.01	0.03	0.02
769	SPATA6	Delta	-0.682352941176471	0.00358797041175672	0	0	0
770	SPATS2	Delta	0.576470588235294	0.0194151403865316	0.02	0.03	0.01
771	SPATS2L	Delta	0.673529411764706	0.0042327392484605	0	0.01	0
772	SPDYA	Delta	-0.544117647058823	0.0293363374813766	0.04	0.02	0.01
773	SPI1	Delta	-0.508823529411765	0.0441352182349839	0.04	0.04	0.03
774	SPIN3	Delta	0.673529411764706	0.0042327392484605	0	0	0.02
775	SPIRE2	Delta	0.673529411764706	0.0042327392484605	0	0.01	0.01
776	SPOCK3	Delta	-0.702941176470588	0.00238695266930094	0	0	0
777	SPRN	Delta	0.520588235294118	0.0386909071406499	0.04	0.02	0.04
778	SPTB	Delta	0.544117647058823	0.0293363374813766	0.02	0.02	0.04
779	SPTLC2	Delta	-0.6	0.0140071223296	0	0	0.03
780	SRGAP1	Delta	-0.661764705882353	0.00523375330132754	0.01	0	0.01
781	SRPK1	Delta	0.644117647058823	0.00708152408658287	0	0	0
782	SRPX2	Delta	-0.573529411764706	0.0201910380465231	0.02	0	0.02
783	SSC4D	Delta	0.579411764705882	0.0186625294177119	0.02	0.04	0.01
784	ST18	Delta	-0.564705882352941	0.0226632048441846	0	0.03	0.01
785	ST6GAL2	Delta	0.597058823529412	0.014609731954981	0.01	0.04	0
786	ST6GALNAC3	Delta	-0.658823529411765	0.00551142233634373	0	0	0.02
787	ST6GALNAC4	Delta	0.620588235294118	0.0103135155496777	0.01	0	0.01
788	STAG1	Delta	-0.691176470588235	0.00302471879504341	0.01	0.01	0.02
789	STAG2	Delta	-0.788235294117647	0.000286465682391853	0	0	0
790	STAR	Delta	0.544117647058823	0.0293363374813766	0.01	0.02	0.01
791	STARD13	Delta	-0.632352941176471	0.00857758410309935	0.01	0	0
792	STK3	Delta	-0.717647058823529	0.00174753506047024	0	0	0
793	STK31	Delta	-0.644117647058823	0.00708152408658287	0.01	0.01	0
794	STK32A	Delta	-0.523529411764706	0.0374126481301495	0.04	0.04	0.04
795	STK32C	Delta	0.523529411764706	0.0374126481301494	0.04	0.04	0.01
796	STRA13	Delta	0.576470588235294	0.0194151403865316	0.02	0.01	0
797	STRN	Delta	-0.7	0.00253509460443193	0	0	0
798	STX11	Delta	-0.652941176470588	0.006102046679077	0.01	0	0.02
799	SUSD5	Delta	-0.658823529411765	0.00551142233634373	0.02	0.01	0.01
800	SVOPL	Delta	-0.567647058823529	0.021814592143743	0	0.03	0.01
801	SYBU	Delta	0.764705882352941	0.000559676294356745	0	0	0
802	SYT7	Delta	0.570588235294118	0.0209906963682178	0.01	0.03	0.03
803	SYT9	Delta	-0.552941176470588	0.0263144998706666	0.03	0.04	0.03
804	TAF11	Delta	-0.558823529411765	0.0244365114245058	0.01	0.01	0
805	TAGLN2	Delta	0.564705882352941	0.0226632048441846	0.01	0.02	0.04
806	TAL1	Delta	-0.567647058823529	0.021814592143743	0.02	0.02	0.02
807	TARSL2	Delta	-0.647058823529412	0.00674207700717987	0	0	0
808	TBC1D2B	Delta	0.605882352941176	0.0128602985333672	0	0	0.02
809	TBC1D30	Delta	0.552941176470588	0.0263144998706665	0.04	0.04	0.04
810	TBL3	Delta	0.638235294117647	0.00780113863100802	0	0	0.01
811	TBXAS1	Delta	-0.541176470588235	0.0304002188881703	0.03	0.02	0.03
812	TCF12	Delta	-0.735294117647059	0.00117161553509918	0	0.01	0
813	TCF3	Delta	0.626470588235294	0.00941397730678366	0	0.03	0
814	TCN2	Delta	0.55	0.0272939727097306	0.02	0.02	0.03
815	TCP10L	Delta	0.685294117647059	0.00339156174521659	0.01	0	0
816	TDGF1	Delta	0.541176470588235	0.0304002188881702	0.03	0.02	0.02
817	TEKT3	Delta	-0.623529411764706	0.00985565039092201	0.01	0.02	0.01
818	TENM2	Delta	0.6	0.0140071223296	0.02	0.01	0
819	TEX14	Delta	-0.679411764705882	0.00379343266915975	0.01	0	0
820	THAP11	Delta	0.641176470588235	0.00743441908253395	0.01	0	0
821	THRA	Delta	0.514705882352941	0.041345806442249	0.04	0.02	0.04
822	TINAGL1	Delta	0.547058823529412	0.0283010872421088	0.04	0	0.03
823	TJP1	Delta	-0.588235294117647	0.0165397221953781	0.03	0.02	0.03
824	TLL2	Delta	-0.655882352941176	0.00580073696223151	0	0.01	0.01
825	TM9SF3	Delta	-0.561764705882353	0.023537016474281	0.02	0.04	0.03
826	TMC6	Delta	-0.608823529411765	0.0123152031982464	0	0	0
827	TMC7	Delta	-0.538235294117647	0.0314932282058384	0.02	0.02	0.01
828	TMCC3	Delta	-0.526470588235294	0.0361665149722456	0.02	0.04	0.03
829	TMEM123	Delta	-0.538235294117647	0.0314932282058384	0.03	0.03	0.04
830	TMEM132A	Delta	0.514705882352941	0.041345806442249	0.03	0.01	0.02
831	TMEM132D	Delta	0.585294117647059	0.0172252866160948	0.03	0	0.02
832	TMEM156	Delta	-0.667647058823529	0.00471198194799	0	0	0.01
833	TMEM165	Delta	-0.514705882352941	0.041345806442249	0.03	0.04	0.03
834	TMEM173	Delta	0.6	0.0140071223296	0	0	0.02
835	TMEM178A	Delta	0.597058823529412	0.014609731954981	0.03	0.03	0.01
836	TMEM206	Delta	-0.576470588235294	0.0194151403865316	0.01	0.01	0.02
837	TMEM221	Delta	0.682352941176471	0.00358797041175672	0	0	0
838	TMEM238	Delta	-0.555882352941176	0.0253621763206081	0.04	0.03	0.02
839	TMEM74B	Delta	0.576470588235294	0.0194151403865316	0.03	0	0.04
840	TMEM87A	Delta	-0.588235294117647	0.0165397221953781	0	0.03	0.01
841	TMEM9	Delta	0.55	0.0272939727097306	0.03	0.04	0.01
842	TMIGD3	Delta	-0.711764705882353	0.00198404324776996	0	0	0
843	TMTC2	Delta	-0.558823529411765	0.0244365114245058	0.02	0.04	0
844	TNC	Delta	-0.591176470588235	0.0158755795556414	0.01	0.04	0.01
845	TNFAIP2	Delta	0.552941176470588	0.0263144998706665	0.01	0.01	0.03
846	TOMM20L	Delta	-0.594117647058824	0.015232400876328	0.02	0.03	0.01
847	TOMM40L	Delta	0.544117647058823	0.0293363374813766	0.03	0.02	0.02
848	TOP3B	Delta	0.682352941176471	0.00358797041175672	0.01	0	0
849	TP53TG5	Delta	-0.608823529411765	0.0123152031982464	0	0.01	0
850	TPRA1	Delta	0.567647058823529	0.021814592143743	0.02	0.02	0.03
851	TPTE2	Delta	-0.614705882352941	0.011279474063305	0.01	0.03	0.01
852	TRAF7	Delta	0.676470588235294	0.00400825239020936	0	0	0
853	TRAPPC3	Delta	0.535294117647059	0.0326158632940219	0.02	0.02	0.03
854	TRIM2	Delta	-0.5	0.0485802888870239	0.01	0.03	0.03
855	TRIM22	Delta	-0.791176470588235	0.000261946448082463	0	0	0
856	TRIM25	Delta	0.673529411764706	0.0042327392484605	0.01	0	0.01
857	TRIM27	Delta	0.705882352941176	0.00224590060105133	0	0	0.01
858	TRIM46	Delta	0.602941176470588	0.0134241253978914	0	0.02	0.02
859	TRIM59	Delta	-0.579411764705882	0.0186625294177119	0.02	0	0.02
860	TRIM69	Delta	0.597058823529412	0.014609731954981	0.02	0.01	0.01
861	TRIO	Delta	0.558823529411765	0.0244365114245058	0.02	0.04	0.02
862	TRPM6	Delta	-0.558823529411765	0.0244365114245058	0.01	0	0.01
863	TRPV6	Delta	-0.535294117647059	0.0326158632940221	0.02	0.04	0.02
864	TSNAXIP1	Delta	0.623529411764706	0.00985565039092204	0.02	0.03	0.03
865	TSPAN14	Delta	0.602941176470588	0.0134241253978914	0.02	0.01	0
866	TSPAN15	Delta	-0.573529411764706	0.0201910380465231	0	0.04	0
867	TSPAN17	Delta	0.708823529411765	0.00211168123925454	0	0.01	0
868	TSSK3	Delta	-0.623529411764706	0.00985565039092201	0	0.01	0.02
869	TTC9B	Delta	0.526470588235294	0.0361665149722455	0.04	0.02	0.04
870	TTLL1	Delta	0.608823529411765	0.0123152031982465	0	0.01	0.02
871	TUB	Delta	0.608823529411765	0.0123152031982465	0.02	0	0
872	TULP4	Delta	-0.529411764705882	0.0349520067895182	0.04	0.03	0.03
873	TXNRD2	Delta	-0.523529411764706	0.0374126481301495	0.03	0.01	0.03
874	TYMS	Delta	-0.585294117647059	0.0172252866160948	0.01	0.01	0.01
875	UACA	Delta	-0.6	0.0140071223296	0.02	0.04	0.04
876	UBALD1	Delta	0.517647058823529	0.0400017929595607	0.02	0.03	0.02
877	UBE2G2	Delta	0.547058823529412	0.0283010872421088	0	0.01	0.03
878	UBL3	Delta	-0.679411764705882	0.00379343266915975	0.01	0	0
879	UBL4A	Delta	0.694117647058824	0.00285370590345691	0	0.01	0
880	UCK2	Delta	0.717647058823529	0.00174753506047024	0	0.01	0
881	UGDH	Delta	-0.544117647058823	0.0293363374813766	0.01	0.01	0.01
882	UGT8	Delta	-0.55	0.0272939727097307	0.01	0.01	0.02
883	UHRF1	Delta	-0.511764705882353	0.0427234481633318	0.03	0.01	0.02
884	UNK	Delta	-0.632352941176471	0.00857758410309935	0	0.01	0.03
885	UQCC2	Delta	0.711764705882353	0.00198404324776996	0	0	0
886	UROS	Delta	0.55	0.0272939727097306	0.03	0	0
887	USO1	Delta	-0.526470588235294	0.0361665149722456	0.04	0.02	0.03
888	USP3	Delta	-0.626470588235294	0.00941397730678363	0.01	0.02	0.01
889	USP40	Delta	-0.597058823529412	0.014609731954981	0.01	0.03	0
890	USP43	Delta	0.552941176470588	0.0263144998706665	0.01	0.04	0.01
891	UXS1	Delta	0.735294117647059	0.00117161553509918	0	0.02	0
892	VHL	Delta	0.570588235294118	0.0209906963682178	0.01	0.02	0.01
893	VPS26B	Delta	0.582352941176471	0.0179327341310354	0.02	0.01	0.01
894	VPS28	Delta	0.547058823529412	0.0283010872421088	0.04	0.03	0
895	VPS52	Delta	0.567647058823529	0.021814592143743	0	0.03	0.01
896	VRK2	Delta	-0.608823529411765	0.0123152031982464	0	0.01	0
897	WBSCR17	Delta	0.644117647058823	0.00708152408658287	0.01	0.01	0
898	WDFY2	Delta	-0.523529411764706	0.0374126481301495	0.04	0.04	0.03
899	WDYHV1	Delta	-0.520588235294118	0.0386909071406501	0.04	0.04	0.02
900	WFDC10B	Delta	-0.714705882352941	0.00186274109994744	0	0	0.01
901	WIPF1	Delta	-0.729411764705882	0.00134307868238367	0	0	0
902	WIPI2	Delta	0.626470588235294	0.00941397730678366	0.01	0	0
903	WWTR1	Delta	-0.726470588235294	0.00143618263507854	0	0.01	0.01
904	XPO5	Delta	0.664705882352941	0.00496738593748199	0.01	0	0
905	YIPF4	Delta	-0.526470588235294	0.0361665149722456	0.04	0.02	0.03
906	YIPF6	Delta	-0.526470588235294	0.0361665149722456	0.03	0.02	0.03
907	ZBED3	Delta	-0.655882352941176	0.00580073696223151	0	0.01	0
908	ZBTB18	Delta	0.55	0.0272939727097306	0.03	0.02	0
909	ZBTB20	Delta	-0.770588235294118	0.000476822395363326	0	0	0.01
910	ZCWPW1	Delta	-0.667647058823529	0.00471198194799	0.02	0.01	0
911	ZDHHC18	Delta	0.538235294117647	0.0314932282058384	0.01	0.03	0.04
912	ZDHHC20	Delta	-0.679411764705882	0.00379343266915975	0	0	0
913	ZEB2	Delta	-0.617647058823529	0.0107879846019488	0	0.02	0
914	ZFP14	Delta	-0.602941176470588	0.0134241253978913	0.01	0.03	0.02
915	ZFYVE16	Delta	-0.667647058823529	0.00471198194799	0	0.01	0
916	ZKSCAN5	Delta	0.558823529411765	0.0244365114245058	0.02	0.02	0.01
917	ZNF12	Delta	-0.514705882352941	0.041345806442249	0.04	0.02	0.03
918	ZNF136	Delta	-0.611764705882353	0.0117884050531152	0	0.01	0.02
919	ZNF146	Delta	-0.55	0.0272939727097307	0.02	0.03	0.02
920	ZNF160	Delta	-0.535294117647059	0.0326158632940221	0.02	0.02	0.01
921	ZNF205	Delta	0.591176470588235	0.0158755795556415	0.02	0.03	0.01
922	ZNF28	Delta	-0.561764705882353	0.023537016474281	0.02	0.04	0
923	ZNF320	Delta	-0.579411764705882	0.0186625294177119	0.04	0	0.03
924	ZNF326	Delta	-0.6	0.0140071223296	0.02	0.04	0.01
925	ZNF335	Delta	0.582352941176471	0.0179327341310354	0.03	0.02	0.01
926	ZNF343	Delta	0.652941176470588	0.00610204667907699	0	0	0
927	ZNF397	Delta	-0.538235294117647	0.0314932282058384	0.03	0.01	0.02
928	ZNF408	Delta	0.773529411764706	0.00043935565171172	0	0	0
929	ZNF43	Delta	-0.538235294117647	0.0314932282058384	0.02	0.03	0.01
930	ZNF502	Delta	-0.541176470588235	0.0304002188881703	0.01	0.03	0.02
931	ZNF513	Delta	0.758823529411765	0.00065403023616479	0	0	0
932	ZNF620	Delta	-0.567647058823529	0.021814592143743	0.04	0.04	0.03
933	ZNF621	Delta	-0.644117647058823	0.00708152408658287	0	0.01	0.01
934	ZNF644	Delta	-0.585294117647059	0.0172252866160948	0.02	0.01	0.02
935	ZNF652	Delta	-0.529411764705882	0.0349520067895182	0.03	0.02	0.04
936	ZNF678	Delta	-0.605882352941176	0.0128602985333672	0.01	0.02	0.01
937	ZNF682	Delta	-0.567647058823529	0.021814592143743	0	0.01	0.01
938	ZNF708	Delta	-0.673529411764706	0.0042327392484605	0	0	0
939	ZNF765	Delta	-0.738235294117647	0.00109285081184815	0	0	0
940	ZSWIM6	Delta	-0.682352941176471	0.00358797041175672	0	0	0
941	ABCC12	Theta	0.558823529411765	0.0244365114245058	0	0.04	0.01
942	ABCD3	Theta	-0.555882352941176	0.0253621763206081	0.01	0.02	0.01
943	AC092718.1	Theta	0.538235294117647	0.0314932282058384	0.03	0.04	0.04
944	ACBD5	Theta	-0.638235294117647	0.00780113863100802	0	0	0
945	ACD	Theta	0.558823529411765	0.0244365114245058	0.02	0.01	0.02
946	ACRBP	Theta	-0.585294117647059	0.0172252866160948	0.01	0.04	0.01
947	ADAM12	Theta	-0.511764705882353	0.0427234481633318	0.04	0.02	0.04
948	ADAT1	Theta	0.547058823529412	0.0283010872421088	0.04	0.01	0.02
949	ADPRHL2	Theta	0.552941176470588	0.0263144998706665	0.01	0.02	0.03
950	ADSL	Theta	0.652941176470588	0.00610204667907699	0.02	0	0
951	ALCAM	Theta	-0.552941176470588	0.0263144998706666	0.02	0.03	0.01
952	ALS2	Theta	0.635294117647059	0.00818206461633403	0.01	0	0
953	AMER1	Theta	0.567647058823529	0.021814592143743	0.02	0.01	0
954	APEH	Theta	0.523529411764706	0.0374126481301494	0.03	0.03	0.02
955	ARIH1	Theta	-0.679411764705882	0.00379343266915975	0	0.01	0
956	ARMC9	Theta	0.561764705882353	0.0235370164742809	0.04	0.03	0.02
957	ARPP21	Theta	0.570588235294118	0.0209906963682178	0.02	0.01	0.02
958	ATF3	Theta	-0.697058823529412	0.0026905894025606	0.01	0	0
959	ATG2A	Theta	0.502941176470588	0.0470631404672732	0.01	0.04	0.02
960	B3GNT7	Theta	-0.573529411764706	0.0201910380465231	0.04	0	0.03
961	BLOC1S2	Theta	-0.697058823529412	0.0026905894025606	0.01	0	0
962	BPI	Theta	-0.697058823529412	0.0026905894025606	0	0	0
963	BRINP2	Theta	0.641176470588235	0.00743441908253395	0	0.01	0
964	BTBD11	Theta	0.511764705882353	0.0427234481633318	0.01	0.02	0.01
965	C11orf84	Theta	0.529411764705882	0.0349520067895181	0.02	0.01	0.02
966	C1orf115	Theta	0.579411764705882	0.0186625294177119	0	0.04	0.03
967	C1orf194	Theta	0.570588235294118	0.0209906963682178	0.03	0.01	0.03
968	C1QTNF4	Theta	0.567647058823529	0.021814592143743	0.01	0.02	0
969	C2orf72	Theta	0.502941176470588	0.0470631404672732	0.03	0.03	0.04
970	C2orf80	Theta	0.514705882352941	0.041345806442249	0.03	0.04	0.04
971	CASD1	Theta	-0.526470588235294	0.0361665149722456	0.03	0.04	0
972	CCDC154	Theta	-0.523529411764706	0.0374126481301495	0.02	0.01	0.03
973	CCDC53	Theta	-0.511764705882353	0.0427234481633318	0.03	0.03	0.03
974	CCDC71	Theta	0.55	0.0272939727097306	0.01	0.03	0.02
975	CCDC85B	Theta	0.555882352941176	0.025362176320608	0.01	0.04	0.02
976	CCL5	Theta	-0.608823529411765	0.0123152031982464	0.01	0.02	0.01
977	CD69	Theta	-0.511764705882353	0.0427234481633318	0.03	0.03	0.04
978	CDCP1	Theta	-0.605882352941176	0.0128602985333672	0	0.03	0.01
979	CELF1	Theta	0.644117647058823	0.00708152408658287	0.01	0	0
980	CENPU	Theta	-0.532352941176471	0.0337686229602348	0.01	0.03	0.02
981	CFAP161	Theta	0.544117647058823	0.0293363374813766	0.03	0.01	0.01
982	CHRNA3	Theta	-0.502941176470588	0.0470631404672732	0.03	0.02	0.04
983	CIB4	Theta	-0.573529411764706	0.0201910380465231	0.01	0.03	0.02
984	CLEC5A	Theta	-0.564705882352941	0.0226632048441846	0	0.01	0
985	CLIC4	Theta	-0.582352941176471	0.0179327341310354	0.02	0.01	0.01
986	CLPB	Theta	0.517647058823529	0.0400017929595607	0.04	0.04	0
987	CMTR1	Theta	0.535294117647059	0.0326158632940219	0	0.02	0
988	CNNM3	Theta	0.617647058823529	0.0107879846019488	0.01	0	0
989	COL22A1	Theta	-0.529411764705882	0.0349520067895182	0.04	0.02	0.03
990	COL4A6	Theta	-0.705882352941176	0.00224590060105133	0	0	0
991	COLCA2	Theta	-0.555882352941176	0.0253621763206081	0.01	0.04	0.01
992	CPLX2	Theta	0.532352941176471	0.0337686229602347	0.03	0.04	0.02
993	CPSF1	Theta	0.588235294117647	0.0165397221953782	0.01	0	0
994	CR1	Theta	-0.635294117647059	0.00818206461633403	0	0	0
995	CREB3L2	Theta	-0.558823529411765	0.0244365114245058	0.01	0.02	0.02
996	CSRP2BP	Theta	0.511764705882353	0.0427234481633318	0.04	0.04	0
997	CUX2	Theta	0.514705882352941	0.041345806442249	0.03	0.03	0.04
998	CXCR4	Theta	-0.694117647058824	0.00285370590345691	0	0.01	0.01
999	DCAF11	Theta	0.632352941176471	0.00857758410309935	0	0.01	0.01
1000	DCTN2	Theta	0.520588235294118	0.0386909071406499	0.01	0.04	0.03
1001	DEXI	Theta	0.591176470588235	0.0158755795556415	0	0.04	0.03
1002	DGCR2	Theta	0.538235294117647	0.0314932282058384	0.02	0.04	0.01
1003	DLG1	Theta	-0.558823529411765	0.0244365114245058	0	0.02	0.01
1004	DLGAP1	Theta	0.573529411764706	0.0201910380465231	0.03	0.01	0.01
1005	DLX5	Theta	0.520588235294118	0.0386909071406499	0.04	0.02	0.04
1006	DNAJB12	Theta	0.502941176470588	0.0470631404672732	0.04	0.03	0.01
1007	DOK4	Theta	0.632352941176471	0.00857758410309935	0	0.01	0
1008	DPCD	Theta	0.555882352941176	0.025362176320608	0.02	0.03	0.02
1009	DPT	Theta	0.691176470588235	0.00302471879504341	0.01	0.01	0.01
1010	DPYSL4	Theta	0.517647058823529	0.0400017929595607	0.02	0.03	0.04
1011	DTX1	Theta	0.532352941176471	0.0337686229602347	0.02	0.04	0.02
1012	DUSP5	Theta	-0.702941176470588	0.00238695266930094	0.01	0.01	0
1013	DYRK1B	Theta	0.620588235294118	0.0103135155496777	0.01	0.01	0.01
1014	EARS2	Theta	0.526470588235294	0.0361665149722455	0.02	0.01	0.01
1015	EHMT2	Theta	0.535294117647059	0.0326158632940219	0.03	0.01	0
1016	EIF2AK4	Theta	0.552941176470588	0.0263144998706665	0.01	0.01	0.03
1017	ENPP1	Theta	-0.558823529411765	0.0244365114245058	0.01	0.03	0
1018	ENPP6	Theta	-0.605882352941176	0.0128602985333672	0.02	0.01	0.02
1019	EPHA4	Theta	0.570588235294118	0.0209906963682178	0	0	0.02
1020	ERCC3	Theta	0.547058823529412	0.0283010872421088	0.03	0.01	0.02
1021	ERN1	Theta	-0.55	0.0272939727097307	0.03	0.02	0.01
1022	ESM1	Theta	-0.597058823529412	0.014609731954981	0.02	0.02	0
1023	EXD1	Theta	0.664705882352941	0.00496738593748199	0	0	0
1024	FAM114A1	Theta	-0.555882352941176	0.0253621763206081	0.01	0.03	0.03
1025	FAM189A2	Theta	-0.6	0.0140071223296	0.01	0.03	0
1026	FBXO41	Theta	0.529411764705882	0.0349520067895181	0.03	0.04	0.03
1027	FCHSD2	Theta	-0.673529411764706	0.0042327392484605	0	0.01	0
1028	FGF1	Theta	-0.508823529411765	0.0441352182349839	0.04	0.04	0.04
1029	FMO2	Theta	-0.567647058823529	0.021814592143743	0.02	0.04	0.03
1030	FRMPD4	Theta	0.529411764705882	0.0349520067895181	0.01	0.04	0.01
1031	FRS3	Theta	0.5	0.0485802888870239	0.04	0.03	0.03
1032	FZD4	Theta	0.632352941176471	0.00857758410309935	0.01	0	0.01
1033	GADD45B	Theta	-0.623529411764706	0.00985565039092201	0.01	0.01	0
1034	GADD45GIP1	Theta	0.552941176470588	0.0263144998706665	0.02	0	0.03
1035	GALR1	Theta	-0.535294117647059	0.0326158632940221	0.03	0.03	0.01
1036	GCAT	Theta	0.576470588235294	0.0194151403865316	0.02	0.01	0.01
1037	GCSH	Theta	-0.547058823529412	0.028301087242109	0.02	0.02	0.02
1038	GLIPR2	Theta	-0.591176470588235	0.0158755795556414	0.01	0.02	0.01
1039	GLYR1	Theta	0.558823529411765	0.0244365114245058	0.01	0.01	0.02
1040	GNA13	Theta	-0.632352941176471	0.00857758410309935	0.01	0.01	0.02
1041	GPAT3	Theta	-0.55	0.0272939727097307	0.02	0.02	0.02
1042	HAAO	Theta	-0.547058823529412	0.028301087242109	0.02	0	0.02
1043	HCN3	Theta	-0.544117647058823	0.0293363374813766	0.03	0.02	0.03
1044	HECW1	Theta	0.511764705882353	0.0427234481633318	0.03	0.03	0.02
1045	HLA-DOA	Theta	-0.555882352941176	0.0253621763206081	0.02	0.03	0.04
1046	HLA-DQA1	Theta	-0.579411764705882	0.0186625294177119	0	0.01	0.04
1047	HMP19	Theta	0.544117647058823	0.0293363374813766	0.02	0.01	0.04
1048	HPS4	Theta	0.682352941176471	0.00358797041175672	0	0.01	0
1049	HTT	Theta	0.558823529411765	0.0244365114245058	0	0.04	0.02
1050	ICA1	Theta	0.544117647058823	0.0293363374813766	0.02	0.01	0.02
1051	IFNLR1	Theta	-0.526470588235294	0.0361665149722456	0.03	0.01	0.03
1052	IFRD1	Theta	-0.517647058823529	0.0400017929595607	0.03	0.04	0.02
1053	IFT122	Theta	0.523529411764706	0.0374126481301494	0.03	0.02	0.02
1054	IGSF3	Theta	0.567647058823529	0.021814592143743	0.03	0.01	0.02
1055	IL1RAPL2	Theta	0.526470588235294	0.0361665149722455	0	0.02	0.02
