Pval	Waves	Gene	Rho	BootP	PermP	BootP_All
326	0.0179327341310354	Perc_recall	TRAF3IP1	-0.582352941176471	0.04	0.01	0.01
327	0.0194151403865316	Perc_recall	TRAPPC10	-0.576470588235294	0.02	0.02	0.03
328	0.00320390861439574	Perc_recall	TRAPPC11	0.688235294117647	0.02	0.01	0
329	0.0201910380465231	Perc_recall	TRIM56	-0.573529411764706	0.04	0.01	0.02
330	0.0201910380465231	Perc_recall	TRIM59	-0.573529411764706	0.03	0	0.01
331	0.0293363374813766	Perc_recall	TRIT1	-0.544117647058823	0.04	0.02	0.04
332	0.014609731954981	Perc_recall	TSC22D3	-0.597058823529412	0.03	0.01	0.01
333	0.0134241253978913	Perc_recall	TSSK3	-0.602941176470588	0.02	0.02	0.01
334	0.0165397221953781	Perc_recall	TUFT1	-0.588235294117647	0.02	0.02	0.02
335	0.0235370164742809	Perc_recall	UGCG	0.561764705882353	0.02	0.04	0.03
336	0.0107879846019488	Perc_recall	USP12	0.617647058823529	0.01	0.02	0.02
337	0.0117884050531152	Perc_recall	VDAC2	-0.611764705882353	0.01	0.01	0
338	0.0209906963682178	Perc_recall	VIMP	-0.570588235294118	0.02	0.02	0.02
339	0.0158755795556415	Perc_recall	VIP	0.591176470588235	0.02	0	0.03
340	0.0209906963682178	Perc_recall	VPS37B	-0.570588235294118	0.03	0.01	0.01
341	0.0179327341310354	Perc_recall	VSIG10	-0.582352941176471	0.04	0.04	0.02
342	0.0128602985333672	Perc_recall	WASF2	-0.605882352941176	0.01	0.01	0.01
343	0.0272939727097307	Perc_recall	WBSCR22	-0.55	0.04	0.02	0.01
344	0.00339156174521659	Perc_recall	WDR36	0.685294117647059	0.01	0	0
345	0.0201910380465231	Perc_recall	WIF1	0.573529411764706	0.02	0.03	0.02
346	0.0172252866160948	Perc_recall	XPC	-0.585294117647059	0.02	0.02	0.03
347	0.0179327341310354	Perc_recall	XPR1	0.582352941176471	0.02	0.01	0.01
348	0.00985565039092201	Perc_recall	ZBTB16	-0.623529411764706	0.02	0.01	0.02
349	0.0194151403865316	Perc_recall	ZBTB3	-0.576470588235294	0.04	0.02	0.03
350	0.0400017929595607	Perc_recall	ZDHHC21	0.517647058823529	0.03	0.03	0.04
351	0.00857758410309935	Perc_recall	ZHX3	-0.632352941176471	0.02	0.01	0.01
352	0.0337686229602348	Perc_recall	ZNF142	-0.532352941176471	0.04	0.02	0.02
353	0.0209906963682178	Perc_recall	ZNF333	-0.570588235294118	0.04	0.04	0.03
354	0.021814592143743	Perc_recall	ZNF544	-0.567647058823529	0.03	0.04	0.02
355	0.00898808926444689	Perc_recall	ZNF586	-0.629411764705882	0.02	0	0.02
356	0.028301087242109	Perc_recall	ZNF587	-0.547058823529412	0.04	0.02	0.03
357	0.0201910380465231	Perc_recall	ZNF775	-0.573529411764706	0.02	0.03	0.02
358	0.0103135155496777	Perc_recall	ZNF787	-0.620588235294118	0.02	0	0.03
359	0.0226632048441846	Perc_recall	ZNF804A	0.564705882352941	0.04	0	0.01
360	0.0284836815429175	Encoded_Words	ABCC1	0.546534169593975	0.02	0.02	0.02
361	0.0101123888419654	Encoded_Words	ACAD10	0.621867257835306	0	0.02	0
362	0.00880222607731772	Encoded_Words	ADAMTSL2	0.630729974098992	0	0.04	0
363	0.00147581434949063	Encoded_Words	ANGPT4	0.725265614244977	0	0	0
364	0.0110679989322441	Encoded_Words	ANKRD30A	-0.615958780326182	0.01	0.01	0
365	0.0437561813459142	Encoded_Words	AP4M1	0.509606185161949	0.01	0.03	0.02
366	0.0383247562355888	Encoded_Words	APOBEC3D	0.521423140180198	0.03	0.01	0.03
367	0.00658549593859496	Encoded_Words	AQP9	-0.648455406626365	0.02	0.03	0.01
368	0.0364249080516448	Encoded_Words	ARHGAP29	-0.525854498312041	0.04	0.01	0.03
369	0.023675791732007	Encoded_Words	ARID1A	0.561305363366785	0.03	0.01	0
370	0.0162808399429704	Encoded_Words	ARIH1	-0.589370631535124	0.02	0	0.01
371	0.0162808399429704	Encoded_Words	ATG2A	0.589370631535124	0	0.01	0.01
372	0.0149840854116093	Encoded_Words	ATG9B	0.595279109044248	0.01	0.03	0
373	0.00626381201978993	Encoded_Words	BANP	0.651409645380927	0	0	0
374	0.0183878991710539	Encoded_Words	BCAT2	0.580507915271438	0.03	0.04	0.01
375	0.0211068972465926	Encoded_Words	BOC	0.570168079630471	0.04	0.03	0.02
376	0.00626381201978994	Encoded_Words	BRAF	-0.651409645380927	0	0.01	0.01
377	0.0274671516556523	Encoded_Words	C11orf96	0.549488408348537	0.03	0.02	0.01
378	0.00839672642408215	Encoded_Words	C17orf53	0.633684212853555	0	0	0
379	0.0166182799893085	Encoded_Words	C19orf24	0.587893512157843	0	0	0.03
380	0.046678678650718	Encoded_Words	C3orf14	-0.503697707652825	0.04	0.02	0.04
381	0.0306026693761356	Encoded_Words	C6orf58	-0.540625692084851	0.01	0.02	0.01
382	0.0118302369592607	Encoded_Words	CACNG1	-0.611527422194339	0.01	0.01	0
383	0.0129100240648008	Encoded_Words	CACNG5	-0.605618944685215	0.02	0	0.02
384	0.0376833646723111	Encoded_Words	CAPZA1	-0.522900259557479	0.04	0.04	0.01
385	0.032269078354596	Encoded_Words	CCBL1	0.536194333953008	0.01	0.01	0.01
386	0.0207005599500925	Encoded_Words	CCDC24	0.571645199007752	0	0.01	0.01
387	0.0219380240360602	Encoded_Words	CCDC39	-0.567213840875909	0.01	0.01	0.02
388	0.00965964947409564	Encoded_Words	CCDC93	0.624821496589868	0	0	0.01
389	0.0143667061688261	Encoded_Words	CCL2	-0.59823334779881	0.02	0.01	0
390	0.0255175156310871	Encoded_Words	CCL27	0.555396885857661	0.01	0.01	0.01
391	0.0146728602648549	Encoded_Words	CCR5	-0.596756228421529	0	0.02	0.02
392	0.0451997761945111	Encoded_Words	CDK2AP1	-0.506651946407387	0.03	0.03	0
393	0.00943936375687967	Encoded_Words	CEP72	0.626298615967149	0	0	0.01
394	0.0295286866703309	Encoded_Words	CHAC2	-0.543579930839413	0	0	0.01
395	0.0340035244436105	Encoded_Words	CHMP1A	0.531762975821165	0.01	0.03	0.01
396	0.0255175156310871	Encoded_Words	CLEC7A	-0.555396885857661	0	0.01	0.01
397	0.0173094680865901	Encoded_Words	COLCA2	-0.584939273403281	0.02	0.02	0.01
398	0.023675791732007	Encoded_Words	CPSF1	0.561305363366785	0.03	0.03	0.02
399	0.00260408893624681	Encoded_Words	CTDP1	0.698677465453919	0	0	0
400	0.000553066116099887	Encoded_Words	CXorf40B	0.765147837431565	0	0	0
401	0.0317061332734092	Encoded_Words	CYP24A1	0.537671453330289	0.04	0.01	0.02
402	0.0358077160883635	Encoded_Words	DCTN6	-0.527331617689322	0.01	0.02	0.01
403	0.049744423477424	Encoded_Words	DSG1	-0.497789230143701	0.04	0.04	0.04
404	0.0284836815429177	Encoded_Words	EGFL6	-0.546534169593975	0.02	0.03	0.02
405	0.00965964947409561	Encoded_Words	EGR2	-0.624821496589868	0	0	0
406	0.0317061332734092	Encoded_Words	EIF1AX	-0.537671453330289	0.02	0.04	0.02
407	0.0306026693761356	Encoded_Words	EIF2B1	0.540625692084851	0.04	0.03	0.02
408	0.0131916690930805	Encoded_Words	EIF4E	-0.604141825307934	0.01	0	0.01
409	0.0140655663760645	Encoded_Words	EMP1	-0.599710467176091	0	0.03	0
410	0.032269078354596	Encoded_Words	ENDOG	0.536194333953008	0.02	0.02	0.02
411	0.0430474663233134	Encoded_Words	ENPP1	-0.51108330453923	0.02	0.04	0.01
412	0.000812048386770659	Encoded_Words	FAAP20	0.750376643658755	0	0	0.01
413	0.00230721625225191	Encoded_Words	FAM109A	0.704585942963043	0	0	0
414	0.0370501030966888	Encoded_Words	FBXW4	0.52437737893476	0	0.02	0.03
415	0.0173094680865901	Encoded_Words	FCER1G	-0.584939273403281	0.04	0	0.02
416	0.0416558847240952	Encoded_Words	FGR	-0.514037543293792	0	0.03	0.03
417	0.0149840854116093	Encoded_Words	FZD4	0.595279109044248	0.01	0.02	0.04
418	0.00642304999637943	Encoded_Words	GALR1	-0.649932526003646	0.01	0.02	0
419	0.00819960367069929	Encoded_Words	GCOM1	-0.635161332230836	0.01	0.01	0
420	0.0409728914767438	Encoded_Words	GDI2	-0.515514662671073	0.02	0.01	0.02
421	0.0101123888419654	Encoded_Words	GGH	-0.621867257835306	0	0.01	0
422	0.0409728914767438	Encoded_Words	GNA13	-0.515514662671073	0.03	0.04	0.03
423	0.0340035244436105	Encoded_Words	GPN2	0.531762975821165	0.02	0.04	0.02
424	0.0140655663760645	Encoded_Words	GRAP2	-0.599710467176091	0.01	0.02	0.01
425	0.0328395830795308	Encoded_Words	GSDMB	0.534717214575727	0.04	0.03	0.01
426	0.0255175156310871	Encoded_Words	GSTO2	0.555396885857661	0.02	0.02	0.02
427	0.0259946526278339	Encoded_Words	H2AFY	0.55391976648038	0.02	0.02	0.01
428	0.0118302369592607	Encoded_Words	HAAO	-0.611527422194339	0	0.04	0
429	0.0259946526278338	Encoded_Words	HECA	-0.55391976648038	0.02	0.01	0.02
430	0.0195177265873117	Encoded_Words	HEXIM2	0.576076557139595	0.01	0	0.02
431	0.0334177106821201	Encoded_Words	HSD17B8	0.533240095198446	0.02	0.03	0.02
432	0.0199060348910093	Encoded_Words	HTR2B	-0.574599437762314	0	0.01	0.02
433	0.0322690783545961	Encoded_Words	IDI1	-0.536194333953008	0.02	0.04	0.02
434	0.0364249080516448	Encoded_Words	IFIT5	-0.525854498312041	0	0.01	0.01
435	0.0370501030966888	Encoded_Words	IFT122	0.52437737893476	0.02	0.01	0.01
436	0.0137693843876559	Encoded_Words	IRGQ	0.601187586553372	0	0.01	0
437	0.0120932746462232	Encoded_Words	ISG15	0.610050302817058	0.03	0	0.01
438	0.039632183160575	Encoded_Words	KRT10	-0.518468901425636	0.02	0.01	0.02
439	0.0295286866703309	Encoded_Words	KRTAP5-11	-0.543579930839413	0.01	0.02	0.01
440	0.0345970876870887	Encoded_Words	LIN7C	-0.530285856443884	0.01	0.04	0.01
441	9.09418855900981e-05	Encoded_Words	LPAR3	-0.822755493145524	0	0	0
442	0.0358077160883636	Encoded_Words	LRRC20	0.527331617689322	0.01	0.04	0.01
443	0.0173094680865902	Encoded_Words	LRRC3	0.584939273403281	0	0.02	0.01
444	0.0195177265873117	Encoded_Words	LVRN	0.576076557139595	0.02	0.02	0.03
445	0.0351984637719544	Encoded_Words	MAP10	-0.528808737066603	0.02	0.04	0.03
446	0.0376833646723111	Encoded_Words	MARK3	0.522900259557479	0.01	0.03	0.04
447	0.00800616612868195	Encoded_Words	MOCS1	0.636638451608117	0	0.01	0.01
448	0.0274671516556522	Encoded_Words	MRLN	-0.549488408348537	0.04	0.01	0.02
449	0.00237872461684185	Encoded_Words	MTRNR2L13	-0.703108823585762	0	0	0
450	0.00358276815372167	Encoded_Words	NDUFC2-KCTD14	0.682429152303828	0	0.01	0.01
451	0.0423473885548471	Encoded_Words	NLRX1	-0.512560423916511	0.02	0.03	0.04
452	0.023675791732007	Encoded_Words	NME1-NME2	0.561305363366785	0	0.03	0.02
453	0.0101123888419654	Encoded_Words	NTN5	0.621867257835306	0	0.03	0.02
454	0.00471105542112754	Encoded_Words	NTSR1	-0.667657958531018	0.01	0.02	0
455	0.0123608819082112	Encoded_Words	OLFML3	-0.608573183439777	0	0.02	0
456	0.00943936375687967	Encoded_Words	PAK4	0.626298615967149	0.01	0	0
457	0.0149840854116093	Encoded_Words	PARG	-0.595279109044248	0	0.02	0
458	0.0255175156310871	Encoded_Words	PCDHB10	-0.555396885857661	0.03	0.03	0.01
459	0.0108226985415307	Encoded_Words	PDK1	-0.617435899703463	0	0.01	0
460	0.00483795512157767	Encoded_Words	PDPN	-0.666180839153737	0	0.02	0
461	0.046678678650718	Encoded_Words	PEAK1	-0.503697707652825	0.03	0.04	0.03
462	0.0311506846548721	Encoded_Words	PGM1	0.53914857270757	0.02	0.04	0.03
463	0.0236757917320069	Encoded_Words	PHYH	-0.561305363366785	0.01	0.03	0
464	0.0451997761945111	Encoded_Words	PHYHIPL	-0.506651946407387	0.04	0.04	0.03
465	0.0345970876870887	Encoded_Words	PIGX	-0.530285856443884	0.04	0.04	0.01
466	0.00565802786226383	Encoded_Words	PLEKHG2	0.657318122890051	0.01	0	0.01
467	0.00610773615256243	Encoded_Words	PNPLA3	-0.652886764758208	0.02	0	0
468	0.0416558847240952	Encoded_Words	POF1B	-0.514037543293792	0.03	0.04	0.01
469	0.010581698647429	Encoded_Words	POFUT1	0.618913019080744	0	0.01	0
470	0.0183878991710539	Encoded_Words	PPIE	0.580507915271438	0	0	0
471	0.0376833646723111	Encoded_Words	PRICKLE4	0.522900259557479	0.01	0.03	0.03
472	0.00763015011518358	Encoded_Words	PSCA	0.639592690362679	0.01	0.04	0.02
473	0.0250471229909994	Encoded_Words	PSMD11	0.556874005234942	0.02	0	0.01
474	0.00922306532273252	Encoded_Words	PTGER4	-0.62777573534443	0	0.01	0
475	0.0191353077084034	Encoded_Words	RABL2A	0.577553676516876	0.01	0.01	0.04
476	0.00781636457535593	Encoded_Words	RBBP5	0.638115570985398	0	0	0
477	0.0166182799893085	Encoded_Words	RBM5	0.587893512157843	0	0.02	0.01
478	0.0191353077084034	Encoded_Words	REL	-0.577553676516876	0.02	0.01	0.02
479	0.0245834126962279	Encoded_Words	RGS14	0.558351124612223	0.03	0.03	0.01
480	0.0409728914767438	Encoded_Words	RP11-474G23.1	-0.515514662671073	0.01	0.02	0.03
481	0.0430474663233134	Encoded_Words	RPL37A	0.51108330453923	0.04	0.03	0.03
482	0.0166182799893085	Encoded_Words	RRP7A	0.587893512157843	0.01	0.01	0.04
483	0.00358276815372167	Encoded_Words	RTP5	0.682429152303828	0	0.01	0
484	0.0118302369592607	Encoded_Words	RWDD1	-0.611527422194339	0	0	0
485	0.0295286866703309	Encoded_Words	SCML1	-0.543579930839413	0.01	0.03	0.02
486	0.0451997761945111	Encoded_Words	SFRP4	-0.506651946407387	0.04	0.01	0.02
487	0.0183878991710539	Encoded_Words	SGF29	0.580507915271438	0.01	0.01	0.01
488	0.0223629350986708	Encoded_Words	SIDT1	0.565736721498628	0.02	0.01	0.01
489	0.0215193650410591	Encoded_Words	SLC19A2	-0.56869096025319	0.02	0.04	0.04
490	0.0120932746462232	Encoded_Words	SLC29A2	0.610050302817058	0	0.01	0
491	0.00709254529246215	Encoded_Words	SLCO2A1	-0.644024048494522	0	0.02	0
492	0.0459347824109841	Encoded_Words	SLX4	0.505174827030106	0.04	0.02	0.03
493	0.00901070303699057	Encoded_Words	SOCS3	-0.629252854721711	0	0.01	0
494	0.0255175156310871	Encoded_Words	SRPX2	-0.555396885857661	0.02	0.02	0
495	0.0311506846548721	Encoded_Words	STK26	-0.53914857270757	0.01	0.04	0.02
496	0.0345970876870887	Encoded_Words	STRA13	0.530285856443884	0.02	0.03	0
497	0.011317653062691	Encoded_Words	SUSD5	-0.614481660948901	0.01	0.01	0.04
498	0.0437561813459142	Encoded_Words	SYT17	0.509606185161949	0.02	0.04	0.02
499	0.0146728602648549	Encoded_Words	TAB3	-0.596756228421529	0	0.03	0.01
500	0.00763015011518363	Encoded_Words	TCP11	-0.639592690362679	0	0.02	0.01
501	0.0223629350986708	Encoded_Words	TEX10	-0.565736721498628	0.01	0.04	0
502	0.0364249080516448	Encoded_Words	TFAP4	0.525854498312041	0.03	0.04	0.04
503	0.0227941592557954	Encoded_Words	TMEM107	-0.564259602121347	0.02	0.02	0.03
504	0.0207005599500925	Encoded_Words	TMEM53	0.571645199007752	0.02	0	0.01
505	0.0195177265873117	Encoded_Words	TMEM81	0.576076557139595	0	0.01	0
506	0.0358077160883635	Encoded_Words	TNFSF18	-0.527331617689322	0.02	0.04	0.01
507	0.00709254529246215	Encoded_Words	TNIP2	0.644024048494522	0	0	0.02
508	0.0358077160883636	Encoded_Words	TOP3B	0.527331617689322	0.04	0.04	0.04
509	0.0146728602648549	Encoded_Words	TPPP2	-0.596756228421529	0.01	0.02	0.02
510	0.0402983454264317	Encoded_Words	TRAPPC12	0.516991782048354	0.02	0.02	0.01
511	0.0389743412461729	Encoded_Words	TRIB1	-0.519946020802917	0.03	0.01	0.02
512	0.0317061332734092	Encoded_Words	TRIM27	0.537671453330289	0.04	0.03	0.04
513	0.0370501030966888	Encoded_Words	TRMU	0.52437737893476	0.04	0.02	0.04
514	0.0180227904691813	Encoded_Words	TSPAN14	0.581985034648719	0.01	0.01	0.01
515	0.0255175156310871	Encoded_Words	TSSC1	0.555396885857661	0.01	0.02	0.01
516	0.0123608819082112	Encoded_Words	TXNRD2	-0.608573183439777	0.01	0	0.01
517	0.0153004386013472	Encoded_Words	UBE2G2	0.593801989666967	0.01	0.03	0.02
518	0.00496757772231265	Encoded_Words	UFSP2	-0.664703719776456	0	0	0
519	0.0409728914767439	Encoded_Words	ULBP2	0.515514662671073	0.04	0.02	0.03
520	0.0259946526278339	Encoded_Words	USP18	0.55391976648038	0.02	0	0.01
521	0.0269694083364529	Encoded_Words	UTS2B	-0.550965527725818	0.01	0.04	0.02
522	0.00943936375687967	Encoded_Words	VPS37C	0.626298615967149	0.01	0	0
523	0.0173094680865901	Encoded_Words	WNT16	-0.584939273403281	0.01	0.04	0
524	0.00301785678277126	Encoded_Words	ZAR1	-0.691291868567514	0	0	0
525	0.0376833646723111	Encoded_Words	ZNF320	-0.522900259557479	0.02	0.04	0.02
526	0.00839672642408213	Encoded_Words	ZNF597	-0.633684212853555	0	0.02	0
527	0.0402983454264317	Encoded_Words	ZNF696	0.516991782048354	0.04	0.03	0.01
528	0.0269694083364529	Encoded_Words	ZNF720	-0.550965527725818	0	0.01	0
529	0.0115717144654133	Encoded_Words	ZNF862	0.61300454157162	0.01	0.01	0.01
530	0.0341283509598477	Sessions	ABCD4	0.531450724433342	0.03	0.04	0.03
531	0.0122561606665433	Sessions	ACAD10	0.609148198765702	0	0.01	0
532	0.0341283509598477	Sessions	AMER1	0.531450724433342	0.03	0.01	0.03
533	0.000516827392652235	Sessions	ANGPT4	0.767651046403717	0	0	0
534	0.0163770986606718	Sessions	ANKRD30A	-0.588946855439289	0.01	0.02	0.03
535	0.0373476513615438	Sessions	AP4M1	0.523680977000106	0.01	0.03	0.01
536	0.0277889912947762	Sessions	AQP9	-0.548544168786462	0.04	0.03	0.01
537	0.00717409049101335	Sessions	ARIH1	-0.643335087471941	0	0	0.01
538	0.0353897802068713	Sessions	ATG2A	0.528342825460048	0	0.04	0.01
539	0.0329012874471286	Sessions	ATG9B	0.534558623406637	0.03	0.04	0.04
540	0.012830553807112	Sessions	BANP	0.606040299792408	0.02	0.01	0.02
541	0.0210705081930616	Sessions	BMP4	-0.570299461599522	0.02	0	0
542	0.0237757562017489	Sessions	BRAF	-0.560975764679639	0	0.01	0
543	0.00416418144455231	Sessions	C17orf53	0.674414077204885	0	0	0
544	0.0106532230531295	Sessions	C19orf24	0.618471895685586	0	0	0.03
545	0.0228459456432267	Sessions	CASC5	-0.564083663652934	0.03	0.02	0.04
546	0.0400839394803521	Sessions	CCDC24	0.517465179053518	0.02	0.02	0.03
547	0.0233072838575799	Sessions	CCDC93	0.562529714166286	0.02	0.04	0.01
548	0.0119766373274628	Sessions	CCR5	-0.61070214825235	0	0	0.01
549	0.0347547329828606	Sessions	CD14	-0.529896774946695	0.04	0.03	0.03
550	0.0104029434074649	Sessions	CEP72	0.620025845172233	0	0.01	0.01
551	0.0335105603596505	Sessions	CLEC7A	-0.53300467391999	0	0.01	0.03
552	0.0242514342869846	Sessions	COLCA2	-0.559421815192992	0.03	0.02	0.02
553	0.00944778597117306	Sessions	CTDP1	0.626241643118822	0	0.01	0
554	0.000808362646807386	Sessions	CXorf40B	0.750557602050598	0	0	0
555	0.0117021446897783	Sessions	CYP4F11	-0.612256097738997	0.01	0.02	0.02
556	0.0460055292424769	Sessions	DCTN6	-0.50503358316034	0.01	0.03	0.02
557	0.0444675300189691	Sessions	DGCR14	0.508141482133634	0.03	0.01	0
558	0.00814633240387122	Sessions	DPY19L2	0.635565340038705	0	0.04	0
559	0.00521364724778421	Sessions	EGR2	-0.661982481311707	0	0	0
560	0.0341283509598477	Sessions	EIF2B1	0.531450724433342	0.04	0.04	0.03
561	0.0160262792481808	Sessions	EIF4E	-0.590500804925936	0	0.03	0.01
562	0.0153422168402095	Sessions	EMP1	-0.59360870389923	0.01	0.04	0.01
563	0.00265480191433943	Sessions	FAAP20	0.697723319504593	0	0	0
564	0.0215040223627041	Sessions	FAHD2B	0.568745512112875	0.02	0.01	0.02
565	0.0194035365859779	Sessions	FAM109A	0.576515259546111	0.01	0.04	0.01
566	0.0117021446897783	Sessions	FAM166B	0.612256097738997	0.03	0.01	0.01
567	0.0156813410548037	Sessions	FCER1G	-0.592054754412583	0.04	0	0.03
568	0.0182217867119942	Sessions	FHDC1	0.581177108006053	0.02	0.03	0.02
569	0.0206437728790487	Sessions	FHL3	-0.57185341108617	0.01	0.02	0.04
570	0.0156813410548037	Sessions	FZD4	0.592054754412583	0.01	0.02	0.01
571	0.0104029434074649	Sessions	GALR1	-0.620025845172233	0.03	0.02	0
572	0.0163770986606718	Sessions	GATA2	-0.588946855439289	0	0.02	0.01
573	0.0452316435900429	Sessions	GPN2	0.506587532646987	0.04	0.04	0.04
574	0.0178405429902787	Sessions	GRAP2	-0.5827310574927	0.02	0.03	0.01
575	0.0299801113776729	Sessions	GSDMB	0.542328370839873	0.01	0.02	0.01
576	0.0101573207275864	Sessions	GSTO2	0.62157979465888	0.02	0.02	0
577	0.0228459456432267	Sessions	HLA-DRB1	-0.564083663652934	0	0.04	0.02
578	0.0437131149848378	Sessions	HPS4	0.509695431620282	0.03	0.04	0.02
579	0.044467530018969	Sessions	IER3	-0.508141482133634	0.01	0.04	0.04
580	0.0373476513615438	Sessions	IFIT3	-0.523680977000106	0.04	0.03	0.03
581	0.00681205732356063	Sessions	IRGQ	0.646442986445235	0.01	0	0
582	0.0140425250373357	Sessions	ISG15	0.599824501845819	0.02	0	0.02
583	0.0317080000024949	Sessions	ITGAL	-0.537666522379931	0.04	0.03	0.01
584	0.0237757562017489	Sessions	JMY	0.560975764679639	0.03	0.03	0.01
585	0.0267404288402827	Sessions	KCNG4	0.551652067759756	0	0.01	0.01
586	0.0422330860174373	Sessions	LIN7C	-0.512803330593576	0.02	0.03	0.01
587	7.40764451869081e-05	Sessions	LPAR3	-0.828255076382958	0	0	0
588	0.00774564276365988	Sessions	LRRC3	0.638673239011999	0	0.01	0
589	0.0202237459648073	Sessions	MAF	-0.573407360572817	0	0.04	0.02
590	0.00794398437668446	Sessions	MOCS1	0.637119289525352	0	0	0.01
591	0.0262276421167511	Sessions	MRPL52	0.553206017246403	0.01	0.03	0.04
592	0.026227642116751	Sessions	MTRNR2L13	-0.553206017246403	0.01	0.01	0.02
593	0.0262276421167511	Sessions	MVK	0.553206017246403	0.01	0.01	0.03
594	0.0109082210649367	Sessions	NDUFC2-KCTD14	0.616917946198938	0.01	0.01	0.03
595	0.0283249125001429	Sessions	NME1-NME2	0.546990219299814	0.02	0.01	0.01
596	0.0360335664459352	Sessions	NR4A2	-0.526788875973401	0.02	0.04	0.02
597	0.0140425250373357	Sessions	NTN1	-0.599824501845819	0.01	0.01	0
598	0.0329012874471286	Sessions	NTN5	0.534558623406637	0.01	0.04	0.03
599	0.00466530823280768	Sessions	NTSR1	-0.668198279258296	0.01	0.02	0
600	0.0294203994569378	Sessions	OLFML3	-0.54388232032652	0.01	0.03	0
601	0.039386167959255	Sessions	ORAOV1	0.519019128540165	0.04	0.04	0.02
602	0.0146811428152386	Sessions	OXNAD1	0.596716602872525	0.02	0.01	0
603	0.0206437728790486	Sessions	PAK4	0.57185341108617	0.01	0	0
604	0.0182217867119941	Sessions	PDPN	-0.581177108006053	0.01	0.03	0
605	0.0335105603596505	Sessions	PFKFB2	-0.53300467391999	0.02	0.04	0.03
606	0.0335105603596505	Sessions	PLAU	-0.53300467391999	0.03	0.03	0.04
607	0.0237757562017489	Sessions	PLEKHG2	0.560975764679639	0.03	0.02	0.04
608	0.0163770986606718	Sessions	PNPLA3	-0.588946855439289	0.04	0	0.01
609	0.0202237459648073	Sessions	PPIE	0.573407360572817	0	0	0
610	0.0104029434074649	Sessions	PPP1R21	0.620025845172233	0.02	0.01	0
611	0.0182217867119942	Sessions	PRELID3A	0.581177108006053	0.01	0	0
612	0.0366861655427759	Sessions	PSMD11	0.525234926486754	0.03	0.03	0
613	0.0329012874471286	Sessions	RABL2A	0.534558623406637	0.01	0.04	0.03
614	0.00162216786107393	Sessions	RBBP5	0.721032561804301	0	0	0
615	0.0475829105833759	Sessions	RBM5	0.501925684187046	0.01	0.04	0.02
616	0.0106532230531295	Sessions	RP11-108K14.8	0.618471895685586	0.02	0	0.01
617	0.0407909671096404	Sessions	RP11-296A16.1	-0.51591122956687	0.02	0.03	0.03
618	0.0415073246858333	Sessions	RP13-582O9.6	0.514357280080223	0.01	0.03	0.01
619	0.0062964110812797	Sessions	RTP5	0.651104834905177	0	0	0.01
620	0.00774564276365988	Sessions	SGF29	0.638673239011999	0	0	0.01
621	0.0262276421167511	Sessions	SLC15A4	0.553206017246403	0.02	0.03	0.01
622	0.0257224216290952	Sessions	SLC6A2	-0.55475996673305	0.01	0.03	0.04
623	0.0233072838575799	Sessions	SOCS3	-0.562529714166286	0.01	0.03	0.02
624	0.0257224216290952	Sessions	SPI1	-0.55475996673305	0.04	0.03	0.01
625	0.0134258361655262	Sessions	SUSD5	-0.602932400819114	0.01	0	0.03
626	0.00581235786804742	Sessions	TAB3	-0.655766683365118	0	0.01	0
627	0.0190032143009366	Sessions	TCP11	-0.578069209032758	0.02	0.01	0.02
628	0.0242514342869846	Sessions	TFAP4	0.559421815192992	0.02	0.02	0.04
629	0.012830553807112	Sessions	TMEM119	-0.606040299792408	0	0.02	0.04
630	0.0467892604450757	Sessions	TMEM61	0.503479633673693	0.04	0.02	0.03
631	0.0444675300189691	Sessions	TMEM81	0.508141482133634	0.03	0.04	0.01
632	0.0101573207275864	Sessions	TNIP2	0.62157979465888	0	0	0
633	0.042968324875251	Sessions	TOP3B	0.511249381106929	0.03	0.04	0.01
634	0.0156813410548037	Sessions	TPPP2	-0.592054754412583	0.02	0.01	0.01
635	0.0366861655427758	Sessions	TRIB1	-0.525234926486754	0.03	0.02	0.04
636	0.0444675300189691	Sessions	TRIM27	0.508141482133634	0.04	0.04	0.04
637	0.0277889912947762	Sessions	TSPAN14	0.548544168786462	0.03	0.03	0.01
638	0.0257224216290951	Sessions	TSSC1	0.55475996673305	0.01	0.03	0.02
639	0.0219443860515073	Sessions	TXNRD2	-0.567191562626228	0.02	0.03	0.01
640	0.0156813410548037	Sessions	UFSP2	-0.592054754412583	0	0	0
641	0.0237757562017489	Sessions	UGDH	-0.560975764679639	0.02	0.01	0.02
642	0.00146161035828259	Sessions	USP18	0.725694410264242	0.01	0	0
643	0.0143590599684147	Sessions	VPS37C	0.598270552359172	0.02	0.01	0.01
644	0.0277889912947762	Sessions	WEE2	-0.548544168786462	0	0.01	0.01
645	0.0182217867119942	Sessions	XKR9	0.581177108006053	0.03	0.04	0.01
646	0.0257224216290952	Sessions	ZAR1	-0.55475996673305	0.02	0.01	0.02
647	0.0373476513615438	Sessions	ZNF541	0.523680977000106	0.03	0.02	0.01
648	0.0460055292424769	Sessions	ZNF597	-0.50503358316034	0.03	0.04	0.04
649	0.0223916701247086	Sessions	ZNF843	0.565637613139581	0.02	0.03	0.01
