Gene	Waves	Rho	Pval	BootP	PermP	BootP_All
13269	TMEM206	Delta	-0.576470588235294	0.0194151403865316	0.01	0.03	0.01
13280	TMEM221	Delta	0.682352941176471	0.00358797041175672	0	0.02	0
13293	TMEM238	Delta	-0.555882352941176	0.0253621763206081	0.04	0.04	0.02
13343	TMEM57	Delta	0.585294117647059	0.0172252866160948	0.02	0.01	0.01
13360	TMEM74B	Delta	0.576470588235294	0.0194151403865316	0.03	0.01	0.02
13365	TMEM87A	Delta	-0.588235294117647	0.0165397221953781	0	0	0.01
13369	TMEM9	Delta	0.55	0.0272939727097306	0.03	0.03	0.01
13378	TMIGD3	Delta	-0.711764705882353	0.00198404324776996	0	0	0
13393	TMTC2	Delta	-0.558823529411765	0.0244365114245058	0.02	0.01	0.01
13402	TNC	Delta	-0.591176470588235	0.0158755795556414	0.01	0.01	0.02
13404	TNFAIP2	Delta	0.552941176470588	0.0263144998706665	0.01	0.03	0
13411	TNFRSF10B	Delta	-0.520588235294118	0.0386909071406501	0.04	0.03	0.03
13464	TOMM20L	Delta	-0.594117647058824	0.015232400876328	0.02	0.01	0.02
13468	TOMM40L	Delta	0.544117647058823	0.0293363374813766	0.03	0.03	0.04
13476	TOP3B	Delta	0.682352941176471	0.00358797041175672	0.01	0	0
13500	TP53TG5	Delta	-0.608823529411765	0.0123152031982464	0	0	0
13527	TPRA1	Delta	0.567647058823529	0.021814592143743	0.02	0	0
13537	TPTE2	Delta	-0.614705882352941	0.011279474063305	0.01	0	0.01
13553	TRAF7	Delta	0.676470588235294	0.00400825239020936	0	0.01	0
13570	TRAPPC3	Delta	0.535294117647059	0.0326158632940219	0.02	0.04	0
13598	TRIM22	Delta	-0.791176470588235	0.000261946448082463	0	0	0
13601	TRIM25	Delta	0.673529411764706	0.0042327392484605	0.01	0.02	0
13603	TRIM27	Delta	0.705882352941176	0.00224590060105133	0	0	0
13618	TRIM46	Delta	0.602941176470588	0.0134241253978914	0	0	0.03
13626	TRIM59	Delta	-0.579411764705882	0.0186625294177119	0.02	0.03	0
13633	TRIM69	Delta	0.597058823529412	0.014609731954981	0.02	0.03	0
13694	TRPV5	Delta	-0.535294117647059	0.0326158632940221	0.01	0.04	0.01
13695	TRPV6	Delta	-0.535294117647059	0.0326158632940221	0.02	0.04	0
13720	TSNAXIP1	Delta	0.623529411764706	0.00985565039092204	0.02	0	0
13726	TSPAN14	Delta	0.602941176470588	0.0134241253978914	0.02	0.01	0.01
13729	TSPAN17	Delta	0.708823529411765	0.00211168123925454	0	0	0.01
13751	TSSC1	Delta	0.520588235294118	0.0386909071406499	0.02	0.03	0.03
13753	TSSK3	Delta	-0.623529411764706	0.00985565039092201	0	0.02	0.03
13802	TTLL1	Delta	0.608823529411765	0.0123152031982465	0	0	0
13818	TUB	Delta	0.608823529411765	0.0123152031982465	0.02	0.01	0.02
13845	TULP4	Delta	-0.529411764705882	0.0349520067895182	0.04	0.01	0.03
13878	TYMS	Delta	-0.585294117647059	0.0172252866160948	0.01	0.01	0
13891	UACA	Delta	-0.6	0.0140071223296	0.02	0.02	0.01
13924	UBE2G2	Delta	0.547058823529412	0.0283010872421088	0	0.01	0.01
13952	UBL3	Delta	-0.679411764705882	0.00379343266915975	0.01	0	0
13953	UBL4A	Delta	0.694117647058824	0.00285370590345691	0	0.01	0
13986	UCK2	Delta	0.717647058823529	0.00174753506047024	0	0	0
13997	UGDH	Delta	-0.544117647058823	0.0293363374813766	0.01	0.01	0.01
14002	UGT8	Delta	-0.55	0.0272939727097307	0.01	0.02	0.02
14034	UNK	Delta	-0.632352941176471	0.00857758410309935	0	0.01	0
14046	UQCC2	Delta	0.711764705882353	0.00198404324776996	0	0	0
14064	UROS	Delta	0.55	0.0272939727097306	0.03	0.02	0.04
14074	USO1	Delta	-0.526470588235294	0.0361665149722456	0.04	0.03	0.04
14093	USP3	Delta	-0.626470588235294	0.00941397730678363	0.01	0.01	0.02
14105	USP40	Delta	-0.597058823529412	0.014609731954981	0.01	0.02	0.01
14107	USP43	Delta	0.552941176470588	0.0263144998706665	0.01	0.01	0
14141	UXS1	Delta	0.735294117647059	0.00117161553509918	0	0	0
14186	VHL	Delta	0.570588235294118	0.0209906963682178	0.01	0.03	0.02
14212	VPS26B	Delta	0.582352941176471	0.0179327341310354	0.02	0	0.02
14213	VPS28	Delta	0.547058823529412	0.0283010872421088	0.04	0.03	0.03
14229	VPS52	Delta	0.567647058823529	0.021814592143743	0	0.01	0.01
14236	VRK2	Delta	-0.608823529411765	0.0123152031982464	0	0	0.01
14286	WBSCR17	Delta	0.644117647058823	0.00708152408658287	0.01	0	0
14292	WDFY4	Delta	-0.532352941176471	0.0337686229602348	0.03	0.03	0.03
14359	WDYHV1	Delta	-0.520588235294118	0.0386909071406501	0.04	0.04	0.03
14363	WFDC10B	Delta	-0.714705882352941	0.00186274109994744	0	0	0
14372	WIPF1	Delta	-0.729411764705882	0.00134307868238367	0	0	0
14376	WIPI2	Delta	0.626470588235294	0.00941397730678366	0.01	0	0.01
14403	WSB1	Delta	-0.582352941176471	0.0179327341310354	0.01	0.02	0
14409	WWC1	Delta	0.514705882352941	0.041345806442249	0.03	0.04	0.04
14415	WWTR1	Delta	-0.726470588235294	0.00143618263507854	0	0	0
14435	XPO5	Delta	0.664705882352941	0.00496738593748199	0.01	0	0.01
14474	YIPF4	Delta	-0.526470588235294	0.0361665149722456	0.04	0.01	0.02
14476	YIPF6	Delta	-0.526470588235294	0.0361665149722456	0.03	0.02	0.03
14506	ZBED3	Delta	-0.655882352941176	0.00580073696223151	0	0	0.03
14518	ZBTB18	Delta	0.55	0.0272939727097306	0.03	0.04	0.02
14520	ZBTB20	Delta	-0.770588235294118	0.000476822395363326	0	0	0
14584	ZCWPW1	Delta	-0.667647058823529	0.00471198194799	0.02	0	0
14595	ZDHHC18	Delta	0.538235294117647	0.0314932282058384	0.01	0.04	0.01
14598	ZDHHC20	Delta	-0.679411764705882	0.00379343266915975	0	0	0
14611	ZEB2	Delta	-0.617647058823529	0.0107879846019488	0	0.01	0
14624	ZFHX4	Delta	-0.585294117647059	0.0172252866160948	0.04	0.03	0.03
14626	ZFP14	Delta	-0.602941176470588	0.0134241253978913	0.01	0.02	0
14651	ZFYVE16	Delta	-0.667647058823529	0.00471198194799	0	0	0
14656	ZFYVE28	Delta	0.520588235294118	0.0386909071406499	0.04	0.02	0.01
14669	ZKSCAN1	Delta	-0.514705882352941	0.041345806442249	0.04	0.03	0.03
14673	ZKSCAN5	Delta	0.558823529411765	0.0244365114245058	0.02	0.02	0.04
14702	ZNF12	Delta	-0.514705882352941	0.041345806442249	0.04	0.04	0.03
14710	ZNF136	Delta	-0.611764705882353	0.0117884050531152	0	0.02	0
14723	ZNF160	Delta	-0.535294117647059	0.0326158632940221	0.02	0	0.02
14741	ZNF205	Delta	0.591176470588235	0.0158755795556415	0.02	0	0.01
14786	ZNF28	Delta	-0.561764705882353	0.023537016474281	0.02	0.03	0.01
14808	ZNF320	Delta	-0.579411764705882	0.0186625294177119	0.04	0.02	0.02
14812	ZNF326	Delta	-0.6	0.0140071223296	0.02	0.01	0
14818	ZNF335	Delta	0.582352941176471	0.0179327341310354	0.03	0.02	0.03
14824	ZNF343	Delta	0.652941176470588	0.00610204667907699	0	0.01	0
14850	ZNF397	Delta	-0.538235294117647	0.0314932282058384	0.03	0.02	0
14854	ZNF408	Delta	0.773529411764706	0.00043935565171172	0	0	0.01
14866	ZNF43	Delta	-0.538235294117647	0.0314932282058384	0.02	0.02	0.01
14910	ZNF502	Delta	-0.541176470588235	0.0304002188881703	0.01	0.02	0.01
14917	ZNF513	Delta	0.758823529411765	0.00065403023616479	0	0	0
14994	ZNF620	Delta	-0.567647058823529	0.021814592143743	0.04	0.02	0.01
14995	ZNF621	Delta	-0.644117647058823	0.00708152408658287	0	0	0
15006	ZNF644	Delta	-0.585294117647059	0.0172252866160948	0.02	0.01	0.01
15013	ZNF66	Delta	-0.526470588235294	0.0361665149722456	0.04	0.02	0.01
15025	ZNF678	Delta	-0.605882352941176	0.0128602985333672	0.01	0.01	0.01
15028	ZNF682	Delta	-0.567647058823529	0.021814592143743	0	0.04	0.03
15047	ZNF708	Delta	-0.673529411764706	0.0042327392484605	0	0	0
15066	ZNF74	Delta	0.526470588235294	0.0361665149722455	0.04	0.01	0.02
15075	ZNF765	Delta	-0.738235294117647	0.00109285081184815	0	0	0
15179	ZSWIM6	Delta	-0.682352941176471	0.00358797041175672	0	0	0
15250	ABCD3	Theta	-0.555882352941176	0.0253621763206081	0.01	0.01	0.04
15344	ACBD5	Theta	-0.638235294117647	0.00780113863100802	0	0	0.01
15348	ACD	Theta	0.558823529411765	0.0244365114245058	0.02	0.02	0.03
15353	ACER3	Theta	-0.558823529411765	0.0244365114245058	0	0.01	0.02
15379	ACRBP	Theta	-0.585294117647059	0.0172252866160948	0.01	0.02	0.03
15431	ADAM12	Theta	-0.511764705882353	0.0427234481633318	0.04	0.04	0.03
15475	ADAT1	Theta	0.547058823529412	0.0283010872421088	0.04	0.02	0.04
15550	ADSL	Theta	0.652941176470588	0.00610204667907699	0.02	0.01	0.01
15564	AFF1	Theta	-0.520588235294118	0.0386909071406501	0.04	0.03	0.03
15737	ALS2	Theta	0.635294117647059	0.00818206461633403	0.01	0	0.02
15749	AMER1	Theta	0.567647058823529	0.021814592143743	0.02	0	0
16082	ARIH1	Theta	-0.679411764705882	0.00379343266915975	0	0	0
16118	ARMC9	Theta	0.561764705882353	0.0235370164742809	0.04	0.02	0.01
16138	ARPP21	Theta	0.570588235294118	0.0209906963682178	0.02	0.03	0
16226	ATF3	Theta	-0.697058823529412	0.0026905894025606	0.01	0	0
16240	ATG2A	Theta	0.502941176470588	0.0470631404672732	0.01	0.04	0.03
16395	B3GNT7	Theta	-0.573529411764706	0.0201910380465231	0.04	0.02	0.03
16550	BLOC1S2	Theta	-0.697058823529412	0.0026905894025606	0.01	0	0.01
16594	BPI	Theta	-0.697058823529412	0.0026905894025606	0	0.01	0
16619	BRINP2	Theta	0.641176470588235	0.00743441908253395	0	0	0
16642	BTBD11	Theta	0.511764705882353	0.0427234481633318	0.01	0.03	0.04
16711	C11orf84	Theta	0.529411764705882	0.0349520067895181	0.02	0.04	0.01
16819	C1orf115	Theta	0.579411764705882	0.0186625294177119	0	0.03	0.03
16834	C1orf194	Theta	0.570588235294118	0.0209906963682178	0.03	0.03	0.01
16867	C1QTNF4	Theta	0.567647058823529	0.021814592143743	0.01	0.01	0.04
16884	C21orf91	Theta	-0.517647058823529	0.0400017929595607	0.02	0.03	0.04
16910	C2orf80	Theta	0.514705882352941	0.041345806442249	0.03	0	0.02
17170	CASD1	Theta	-0.526470588235294	0.0361665149722456	0.03	0.02	0.04
17201	CBFB	Theta	-0.538235294117647	0.0314932282058384	0.01	0.04	0.03
17274	CCDC154	Theta	-0.523529411764706	0.0374126481301495	0.02	0.01	0.02
17316	CCDC53	Theta	-0.511764705882353	0.0427234481633318	0.03	0.03	0.04
17331	CCDC71	Theta	0.55	0.0272939727097306	0.01	0	0.01
17371	CCL5	Theta	-0.608823529411765	0.0123152031982464	0.01	0	0.01
17523	CDCP1	Theta	-0.605882352941176	0.0128602985333672	0	0.03	0.03
17589	CDKN2B	Theta	-0.529411764705882	0.0349520067895182	0.02	0	0.03
17618	CELF1	Theta	0.644117647058823	0.00708152408658287	0.01	0	0.01
17700	CFAP161	Theta	0.544117647058823	0.0293363374813766	0.03	0.04	0.03
17765	CHD8	Theta	0.505882352941176	0.0455816161239403	0.03	0.04	0.04
17846	CIB4	Theta	-0.573529411764706	0.0201910380465231	0.01	0	0.03
17859	CIT	Theta	0.523529411764706	0.0374126481301494	0.04	0.01	0.03
17910	CLEC5A	Theta	-0.564705882352941	0.0226632048441846	0	0.03	0.04
17918	CLIC4	Theta	-0.582352941176471	0.0179327341310354	0.02	0.03	0.02
18001	CNNM3	Theta	0.617647058823529	0.0107879846019488	0.01	0.01	0.02
18074	COL22A1	Theta	-0.529411764705882	0.0349520067895182	0.04	0.03	0.03
18088	COL4A6	Theta	-0.705882352941176	0.00224590060105133	0	0	0
18103	COLCA2	Theta	-0.555882352941176	0.0253621763206081	0.01	0.02	0.02
18208	CPSF1	Theta	0.588235294117647	0.0165397221953782	0.01	0.03	0.03
18223	CR1	Theta	-0.635294117647059	0.00818206461633403	0	0.03	0.01
18449	CXCR4	Theta	-0.694117647058824	0.00285370590345691	0	0.01	0
18565	DCAF11	Theta	0.632352941176471	0.00857758410309935	0	0.01	0
18710	DEXI	Theta	0.591176470588235	0.0158755795556415	0	0.01	0.03
18719	DGCR2	Theta	0.538235294117647	0.0314932282058384	0.02	0.02	0.04
18803	DLEU7	Theta	0.579411764705882	0.0186625294177119	0.01	0.01	0.02
18804	DLG1	Theta	-0.558823529411765	0.0244365114245058	0	0.02	0.01
18863	DNAJB12	Theta	0.502941176470588	0.0470631404672732	0.04	0.03	0.02
18889	DNAJC3	Theta	-0.502941176470588	0.0470631404672732	0.04	0.04	0.03
18936	DOK4	Theta	0.632352941176471	0.00857758410309935	0	0.02	0.01
18946	DPCD	Theta	0.555882352941176	0.025362176320608	0.02	0.02	0.03
18966	DPT	Theta	0.691176470588235	0.00302471879504341	0.01	0	0
19023	DTX1	Theta	0.532352941176471	0.0337686229602347	0.02	0.03	0.04
19050	DUSP5	Theta	-0.702941176470588	0.00238695266930094	0.01	0.03	0
19076	DYRK1B	Theta	0.620588235294118	0.0103135155496777	0.01	0.02	0.02
19097	EARS2	Theta	0.526470588235294	0.0361665149722455	0.02	0.03	0
19199	EHMT2	Theta	0.535294117647059	0.0326158632940219	0.03	0.01	0.03
19212	EIF2AK4	Theta	0.552941176470588	0.0263144998706665	0.01	0.03	0.02
19313	EMP1	Theta	-0.561764705882353	0.023537016474281	0.02	0.04	0.02
19343	ENPP6	Theta	-0.605882352941176	0.0128602985333672	0.02	0.03	0.01
19375	EPHA4	Theta	0.570588235294118	0.0209906963682178	0	0.01	0
19413	ERCC3	Theta	0.547058823529412	0.0283010872421088	0.03	0.03	0.01
19448	ERRFI1	Theta	-0.567647058823529	0.021814592143743	0.03	0.03	0.02
19493	EXD1	Theta	0.664705882352941	0.00496738593748199	0	0.01	0
19553	FADD	Theta	0.529411764705882	0.0349520067895181	0.03	0.02	0.02
19669	FAM189A2	Theta	-0.6	0.0140071223296	0.01	0.02	0.02
19912	FCHSD2	Theta	-0.673529411764706	0.0042327392484605	0	0	0.01
20029	FMO2	Theta	-0.567647058823529	0.021814592143743	0.02	0.01	0.03
20105	FRMPD4	Theta	0.529411764705882	0.0349520067895181	0.01	0.01	0.03
20163	FZD4	Theta	0.632352941176471	0.00857758410309935	0.01	0	0.01
20205	GADD45B	Theta	-0.623529411764706	0.00985565039092201	0.01	0.01	0
20206	GADD45GIP1	Theta	0.552941176470588	0.0263144998706665	0.02	0.04	0.03
20284	GCAT	Theta	0.576470588235294	0.0194151403865316	0.02	0.01	0.04
20441	GLYR1	Theta	0.558823529411765	0.0244365114245058	0.01	0.02	0.04
20460	GNA13	Theta	-0.632352941176471	0.00857758410309935	0.01	0.01	0.03
20541	GPAT3	Theta	-0.55	0.0272939727097307	0.02	0.02	0.02
20733	GSTZ1	Theta	0.5	0.0485802888870239	0.02	0.02	0.03
20782	GXYLT2	Theta	-0.55	0.0272939727097307	0.01	0.03	0.02
20803	HAAO	Theta	-0.547058823529412	0.028301087242109	0.02	0.02	0.02
20853	HCN3	Theta	-0.544117647058823	0.0293363374813766	0.03	0.02	0.02
21001	HLA-DOA	Theta	-0.555882352941176	0.0253621763206081	0.02	0.04	0.02
21004	HLA-DQA1	Theta	-0.579411764705882	0.0186625294177119	0	0.03	0.01
21007	HLA-DRB1	Theta	-0.547058823529412	0.028301087242109	0.03	0.01	0.02
21035	HMGN4	Theta	-0.532352941176471	0.0337686229602348	0.03	0.03	0.02
21093	HPS4	Theta	0.682352941176471	0.00358797041175672	0	0	0.02
21191	HTT	Theta	0.558823529411765	0.0244365114245058	0	0.02	0.01
21211	ICA1	Theta	0.544117647058823	0.0293363374813766	0.02	0.03	0
21267	IFT122	Theta	0.523529411764706	0.0374126481301494	0.03	0.02	0.02
21308	IGSF3	Theta	0.567647058823529	0.021814592143743	0.03	0.01	0.01
21330	IL13RA1	Theta	-0.526470588235294	0.0361665149722456	0	0.01	0.04
21350	IL1RAPL2	Theta	0.526470588235294	0.0361665149722455	0	0.03	0.03
21361	IL4I1	Theta	0.541176470588235	0.0304002188881702	0.02	0.03	0.02
21362	IL4R	Theta	-0.508823529411765	0.0441352182349839	0.03	0.04	0.03
21392	INCENP	Theta	0.6	0.0140071223296	0.01	0.01	0.02
21413	INPP5E	Theta	0.547058823529412	0.0283010872421088	0.03	0.04	0.03
21480	IRF4	Theta	-0.614705882352941	0.011279474063305	0.01	0	0.02
21605	KAT2B	Theta	-0.535294117647059	0.0326158632940221	0.01	0.03	0.02
21611	KATNA1	Theta	-0.558823529411765	0.0244365114245058	0.03	0.04	0.03
21725	KCTD3	Theta	-0.567647058823529	0.021814592143743	0.01	0.03	0.03
21749	KDM6A	Theta	-0.573529411764706	0.0201910380465231	0.02	0.02	0.04
21751	KDM7A	Theta	-0.588235294117647	0.0165397221953781	0.02	0	0
21834	KIF17	Theta	0.605882352941176	0.0128602985333672	0	0.02	0.04
22020	LAMTOR2	Theta	0.555882352941176	0.025362176320608	0.02	0.04	0.03
22025	LANCL2	Theta	0.688235294117647	0.00320390861439574	0	0	0
22106	LGR5	Theta	-0.547058823529412	0.028301087242109	0.01	0.04	0
22183	LMO7	Theta	0.552941176470588	0.0263144998706665	0.01	0.02	0.02
22365	LTK	Theta	0.591176470588235	0.0158755795556415	0	0	0.03
22452	MAGT1	Theta	-0.555882352941176	0.0253621763206081	0	0.02	0.03
22514	MAP3K8	Theta	-0.647058823529412	0.00674207700717987	0	0	0.02
22557	MARCH1	Theta	-0.538235294117647	0.0314932282058384	0.02	0.03	0.03
22601	MBD1	Theta	0.529411764705882	0.0349520067895181	0.02	0.03	0.02
22603	MBD3	Theta	0.538235294117647	0.0314932282058384	0.01	0.02	0.04
22673	ME3	Theta	0.535294117647059	0.0326158632940219	0.01	0.03	0
22678	MECR	Theta	0.508823529411765	0.0441352182349839	0.01	0.03	0.04
22869	MKS1	Theta	0.526470588235294	0.0361665149722455	0.04	0.04	0.01
22884	MLLT6	Theta	0.570588235294118	0.0209906963682178	0.02	0.01	0.02
22938	MON1B	Theta	0.558823529411765	0.0244365114245058	0.04	0.02	0.04
22989	MPZL3	Theta	-0.535294117647059	0.0326158632940221	0.03	0.04	0.04
23054	MRPS11	Theta	0.511764705882353	0.0427234481633318	0.03	0.03	0
23098	MSH3	Theta	0.632352941176471	0.00857758410309935	0	0.01	0
23133	MTCL1	Theta	0.635294117647059	0.00818206461633403	0	0	0
23142	MTFR1	Theta	-0.529411764705882	0.0349520067895182	0.03	0.03	0.03
23146	MTHFD1	Theta	0.711764705882353	0.00198404324776996	0	0	0
23221	MYB	Theta	0.520588235294118	0.0386909071406499	0.01	0.04	0.01
23359	NAPRT	Theta	0.588235294117647	0.0165397221953782	0.02	0	0.04
23430	NCR3LG1	Theta	0.629411764705882	0.00898808926444689	0.01	0.01	0.01
23559	NFIA	Theta	-0.564705882352941	0.0226632048441846	0.01	0.02	0.02
23656	NME1-NME2	Theta	0.6	0.0140071223296	0.02	0.03	0.02
23730	NPC2	Theta	-0.655882352941176	0.00580073696223151	0.01	0.02	0.01
23746	NPIPB5	Theta	-0.526470588235294	0.0361665149722456	0.03	0.03	0.04
23752	NPM2	Theta	0.538235294117647	0.0314932282058384	0.01	0.02	0.03
23791	NR4A2	Theta	-0.538235294117647	0.0314932282058384	0.03	0.03	0
23792	NR4A3	Theta	-0.597058823529412	0.014609731954981	0.01	0.03	0.01
23847	NT5C3A	Theta	-0.535294117647059	0.0326158632940221	0.03	0.01	0.03
23860	NTN4	Theta	0.517647058823529	0.0400017929595607	0.01	0.03	0.01
23930	NUP93	Theta	0.582352941176471	0.0179327341310354	0.04	0.02	0.02
23957	OAF	Theta	0.594117647058824	0.015232400876328	0.02	0	0.01
23993	OLAH	Theta	-0.564705882352941	0.0226632048441846	0.04	0.04	0.03
24036	ORAOV1	Theta	0.576470588235294	0.0194151403865316	0.01	0.02	0.03
24072	OSTN	Theta	-0.658823529411765	0.00551142233634373	0	0.01	0
24156	PAK7	Theta	0.635294117647059	0.00818206461633403	0.01	0	0
24184	PAPPA	Theta	-0.588235294117647	0.0165397221953781	0.01	0.01	0
24209	PARP12	Theta	-0.638235294117647	0.00780113863100802	0.01	0.02	0
24406	PDZD4	Theta	0.582352941176471	0.0179327341310354	0.01	0.01	0.02
24411	PDZRN3	Theta	0.602941176470588	0.0134241253978914	0	0.03	0.02
24482	PGM1	Theta	0.626470588235294	0.00941397730678366	0	0.03	0
24558	PICALM	Theta	-0.558823529411765	0.0244365114245058	0.01	0.03	0.03
24646	PKIG	Theta	0.517647058823529	0.0400017929595607	0.04	0.03	0.01
24661	PLA2G2C	Theta	0.523529411764706	0.0374126481301494	0.03	0.04	0.01
24759	PLPP4	Theta	-0.532352941176471	0.0337686229602348	0.03	0.03	0.04
24822	PNPLA3	Theta	-0.652941176470588	0.006102046679077	0.01	0.01	0
24829	PNPT1	Theta	-0.558823529411765	0.0244365114245058	0.02	0.02	0.02
24840	POFUT1	Theta	0.585294117647059	0.0172252866160948	0.01	0.02	0.01
24848	POLD1	Theta	0.685294117647059	0.00339156174521659	0	0	0
25005	PPP1R36	Theta	-0.532352941176471	0.0337686229602348	0.04	0.04	0
25024	PPP2R2D	Theta	0.529411764705882	0.0349520067895181	0.03	0.04	0.01
25045	PPP6R1	Theta	0.552941176470588	0.0263144998706665	0.01	0.04	0.04
25339	PTPN5	Theta	0.529411764705882	0.0349520067895181	0.01	0.02	0.03
25407	PYHIN1	Theta	-0.632352941176471	0.00857758410309935	0.01	0	0.01
25536	RAD9B	Theta	-0.561764705882353	0.023537016474281	0.01	0.01	0.03
25667	RBM42	Theta	0.611764705882353	0.0117884050531152	0.01	0	0.01
25685	RBPJ	Theta	-0.541176470588235	0.0304002188881703	0.02	0.02	0.01
25690	RC3H1	Theta	-0.552941176470588	0.0263144998706666	0.02	0.01	0.01
25712	RDH11	Theta	0.558823529411765	0.0244365114245058	0.01	0.03	0.03
25714	RDH13	Theta	0.570588235294118	0.0209906963682178	0.01	0.01	0.01
25763	RFPL2	Theta	0.591176470588235	0.0158755795556415	0.01	0.01	0.02
25801	RGS14	Theta	0.629411764705882	0.00898808926444689	0.01	0	0.04
25815	RGS8	Theta	0.620588235294118	0.0103135155496777	0.02	0.02	0.02
25833	RHOBTB2	Theta	0.529411764705882	0.0349520067895181	0.01	0.03	0.02
25901	RND1	Theta	0.517647058823529	0.0400017929595607	0.01	0.01	0.03
25903	RND3	Theta	-0.579411764705882	0.0186625294177119	0.03	0.02	0.02
26059	RP11-310N16.1	Theta	-0.558823529411765	0.0244365114245058	0.01	0.01	0
26078	RP11-438J1.1	Theta	0.573529411764706	0.0201910380465231	0.01	0.02	0.01
26115	RP11-697E2.6	Theta	0.6	0.0140071223296	0.01	0	0.01
26279	RPUSD1	Theta	0.520588235294118	0.0386909071406499	0.02	0.02	0.04
26316	RSPH1	Theta	0.511764705882353	0.0427234481633318	0.03	0.03	0.02
26360	RUNX3	Theta	-0.532352941176471	0.0337686229602348	0	0.02	0.02
26472	SCARF2	Theta	0.647058823529412	0.00674207700717987	0	0.02	0
26595	SEMA3C	Theta	-0.605882352941176	0.0128602985333672	0.01	0	0.03
26599	SEMA3G	Theta	0.570588235294118	0.0209906963682178	0.01	0	0.04
26627	SEPT10	Theta	-0.638235294117647	0.00780113863100802	0.01	0	0.03
26687	SETD9	Theta	-0.532352941176471	0.0337686229602348	0.01	0.03	0.01
26790	SHC3	Theta	0.579411764705882	0.0186625294177119	0.02	0.03	0.02
26812	SHROOM2	Theta	0.567647058823529	0.021814592143743	0.01	0.04	0.02
26821	SIDT1	Theta	0.547058823529412	0.0283010872421088	0.03	0.02	0.03
26857	SKAP1	Theta	-0.705882352941176	0.00224590060105133	0	0.01	0
27012	SLC29A4	Theta	0.585294117647059	0.0172252866160948	0.01	0.01	0.02
27056	SLC35F1	Theta	-0.608823529411765	0.0123152031982464	0	0.02	0.04
27072	SLC38A2	Theta	-0.597058823529412	0.014609731954981	0.02	0.03	0.02
27382	SOCS3	Theta	-0.523529411764706	0.0374126481301495	0.04	0.03	0.03
27464	SPATA6	Theta	-0.523529411764706	0.0374126481301495	0.01	0.03	0.04
27471	SPATS2L	Theta	0.673529411764706	0.0042327392484605	0	0.01	0.01
27498	SPIN3	Theta	0.608823529411765	0.0123152031982465	0.01	0.03	0.04
27512	SPOCK3	Theta	-0.511764705882353	0.0427234481633318	0.02	0.04	0.03
27724	STK35	Theta	0.523529411764706	0.0374126481301494	0.02	0.04	0.01
27725	STK36	Theta	0.65	0.0064157065211753	0	0	0
27794	SUGP1	Theta	0.538235294117647	0.0314932282058384	0.03	0.02	0
27797	SULF1	Theta	-0.705882352941176	0.00224590060105133	0.01	0	0
27850	SYBU	Theta	0.573529411764706	0.0201910380465231	0.02	0.01	0.01
27887	SYPL1	Theta	-0.605882352941176	0.0128602985333672	0	0.03	0.02
27896	SYT15	Theta	0.555882352941176	0.025362176320608	0	0.02	0.02
28032	TBL3	Theta	0.635294117647059	0.00818206461633403	0.01	0.02	0
28069	TCF19	Theta	-0.667647058823529	0.00471198194799	0	0	0
28085	TCP10L	Theta	0.635294117647059	0.00818206461633403	0	0.01	0.01
28333	TM9SF3	Theta	-0.547058823529412	0.028301087242109	0.03	0.02	0.02
28390	TMEM132B	Theta	0.535294117647059	0.0326158632940219	0.01	0.04	0.03
28425	TMEM169	Theta	0.5	0.0485802888870239	0.02	0.04	0.03
28429	TMEM173	Theta	0.547058823529412	0.0283010872421088	0.03	0.02	0.03
28535	TMEM57	Theta	0.573529411764706	0.0201910380465231	0	0.04	0.02
28561	TMEM9	Theta	0.555882352941176	0.025362176320608	0.01	0.01	0.02
28660	TOMM40L	Theta	0.573529411764706	0.0201910380465231	0.01	0.02	0.04
28668	TOP3B	Theta	0.614705882352941	0.011279474063305	0.01	0.02	0.03
28702	TPGS2	Theta	0.555882352941176	0.025362176320608	0.03	0.02	0.03
28729	TPTE2	Theta	-0.523529411764706	0.0374126481301495	0.03	0.02	0.02
28790	TRIM22	Theta	-0.570588235294118	0.0209906963682178	0.02	0.04	0.04
28810	TRIM46	Theta	0.538235294117647	0.0314932282058384	0.02	0.02	0.03
28912	TSNAXIP1	Theta	0.594117647058824	0.015232400876328	0.01	0.02	0.01
28918	TSPAN14	Theta	0.55	0.0272939727097306	0.01	0.04	0.03
28935	TSPO	Theta	-0.594117647058824	0.015232400876328	0	0.02	0.01
29189	UGDH	Theta	-0.585294117647059	0.0172252866160948	0	0	0.01
29221	UNC5D	Theta	0.538235294117647	0.0314932282058384	0.02	0.03	0.03
29259	USF1	Theta	0.502941176470588	0.0470631404672732	0.01	0.04	0.03
29278	USP20	Theta	0.544117647058823	0.0293363374813766	0.02	0.03	0.01
29285	USP3	Theta	-0.588235294117647	0.0165397221953781	0.01	0.04	0.04
29466	WASF1	Theta	0.591176470588235	0.0158755795556415	0.02	0.03	0
29524	WDR61	Theta	0.526470588235294	0.0361665149722455	0.02	0.04	0.03
29690	YWHAQ	Theta	-0.535294117647059	0.0326158632940221	0	0.03	0.01
30046	ZNF408	Theta	0.611764705882353	0.0117884050531152	0	0.01	0.04
30058	ZNF43	Theta	-0.532352941176471	0.0337686229602348	0.04	0.04	0.04
30080	ZNF467	Theta	0.552941176470588	0.0263144998706665	0.03	0.01	0.02
