Gene	Waves	Rho	Pval	BootP	PermP	BootP_All
12628	SUPT7L	Perc_recall	0.655882352941176	0.0058007369622315	0.02	0	0.02
12635	SUSD3	Perc_recall	0.6	0.0140071223296	0.04	0	0.03
12657	SYAP1	Perc_recall	-0.641176470588235	0.00743441908253395	0	0.01	0.01
12690	SYNPO2	Perc_recall	-0.541176470588235	0.0304002188881703	0.02	0.03	0.02
12721	TAB2	Perc_recall	0.585294117647059	0.0172252866160948	0.02	0.01	0.01
12722	TAB3	Perc_recall	0.679411764705882	0.00379343266915975	0	0	0
12725	TACC1	Perc_recall	-0.608823529411765	0.0123152031982464	0	0.03	0
12727	TACC3	Perc_recall	-0.547058823529412	0.028301087242109	0.03	0.03	0.04
12736	TAF1	Perc_recall	-0.576470588235294	0.0194151403865316	0	0.03	0.04
12758	TAF9B	Perc_recall	0.55	0.0272939727097306	0.02	0.01	0.04
12793	TAX1BP3	Perc_recall	0.594117647058824	0.015232400876328	0.02	0.01	0.01
12794	TAZ	Perc_recall	-0.597058823529412	0.014609731954981	0.02	0.01	0.01
12796	TBC1D10A	Perc_recall	-0.808823529411765	0.000148475592232346	0	0	0
12831	TBCE	Perc_recall	-0.555882352941176	0.0253621763206081	0.04	0.01	0.03
12939	TENM2	Perc_recall	0.597058823529412	0.014609731954981	0.01	0	0.01
12974	TFAP2E	Perc_recall	-0.635294117647059	0.00818206461633403	0.01	0	0
12978	TFCP2	Perc_recall	-0.594117647058824	0.015232400876328	0.01	0.01	0.03
13038	THOC5	Perc_recall	-0.532352941176471	0.0337686229602348	0.03	0.04	0.01
13073	TIMELESS	Perc_recall	-0.667647058823529	0.00471198194799	0	0	0
13191	TMEM126B	Perc_recall	0.538235294117647	0.0314932282058384	0.04	0.02	0.01
13199	TMEM132C	Perc_recall	-0.582352941176471	0.0179327341310354	0.02	0.01	0
13202	TMEM133	Perc_recall	0.597058823529412	0.014609731954981	0.03	0	0.03
13235	TMEM170B	Perc_recall	0.632352941176471	0.00857758410309935	0.03	0.01	0.02
13263	TMEM200A	Perc_recall	0.614705882352941	0.011279474063305	0.01	0.01	0.01
13308	TMEM257	Perc_recall	0.573529411764706	0.0201910380465231	0.03	0	0.02
13423	TNFSF10	Perc_recall	0.65	0.0064157065211753	0.03	0.02	0.01
13444	TNPO1	Perc_recall	0.541176470588235	0.0304002188881702	0.04	0.04	0.02
13536	TPTE	Perc_recall	-0.694117647058824	0.00285370590345691	0.01	0.01	0
13547	TRAF3IP1	Perc_recall	-0.582352941176471	0.0179327341310354	0.04	0.02	0.02
13564	TRAPPC10	Perc_recall	-0.576470588235294	0.0194151403865316	0.02	0	0.04
13565	TRAPPC11	Perc_recall	0.688235294117647	0.00320390861439574	0.02	0	0
13624	TRIM56	Perc_recall	-0.573529411764706	0.0201910380465231	0.04	0.03	0.03
13626	TRIM59	Perc_recall	-0.573529411764706	0.0201910380465231	0.03	0.03	0.04
13649	TRIT1	Perc_recall	-0.544117647058823	0.0293363374813766	0.04	0.01	0.03
13703	TSC22D3	Perc_recall	-0.597058823529412	0.014609731954981	0.03	0.03	0.02
13753	TSSK3	Perc_recall	-0.602941176470588	0.0134241253978913	0.02	0.01	0
13842	TUFT1	Perc_recall	-0.588235294117647	0.0165397221953781	0.02	0.03	0.01
13996	UGCG	Perc_recall	0.561764705882353	0.0235370164742809	0.02	0.03	0.04
14078	USP12	Perc_recall	0.617647058823529	0.0107879846019488	0.01	0.01	0.02
14174	VDAC2	Perc_recall	-0.611764705882353	0.0117884050531152	0.01	0	0
14189	VIMP	Perc_recall	-0.570588235294118	0.0209906963682178	0.02	0.04	0.01
14190	VIP	Perc_recall	0.591176470588235	0.0158755795556415	0.02	0.02	0.01
14217	VPS36	Perc_recall	0.520588235294118	0.0386909071406499	0.03	0.02	0.04
14219	VPS37B	Perc_recall	-0.570588235294118	0.0209906963682178	0.03	0.02	0.03
14240	VSIG10	Perc_recall	-0.582352941176471	0.0179327341310354	0.04	0.01	0.03
14275	WASF2	Perc_recall	-0.605882352941176	0.0128602985333672	0.01	0.02	0.02
14312	WDR36	Perc_recall	0.685294117647059	0.00339156174521659	0.01	0.01	0
14371	WIF1	Perc_recall	0.573529411764706	0.0201910380465231	0.02	0	0.03
14429	XPC	Perc_recall	-0.585294117647059	0.0172252866160948	0.02	0	0.02
14439	XPR1	Perc_recall	0.582352941176471	0.0179327341310354	0.02	0.02	0.01
14516	ZBTB16	Perc_recall	-0.623529411764706	0.00985565039092201	0.02	0.01	0.01
14661	ZHX3	Perc_recall	-0.632352941176471	0.00857758410309935	0.02	0	0
14715	ZNF142	Perc_recall	-0.532352941176471	0.0337686229602348	0.04	0.02	0.02
14938	ZNF544	Perc_recall	-0.567647058823529	0.021814592143743	0.03	0.03	0.03
14971	ZNF586	Perc_recall	-0.629411764705882	0.00898808926444689	0.02	0.01	0
14972	ZNF587	Perc_recall	-0.547058823529412	0.028301087242109	0.04	0	0.02
15083	ZNF775	Perc_recall	-0.573529411764706	0.0201910380465231	0.02	0	0
15094	ZNF787	Perc_recall	-0.620588235294118	0.0103135155496777	0.02	0.01	0
15103	ZNF804A	Perc_recall	0.564705882352941	0.0226632048441846	0.04	0.03	0.03
15237	ABCC1	Encoded_Words	0.546534169593975	0.0284836815429175	0.02	0.02	0.01
15329	ACAD10	Encoded_Words	0.621867257835306	0.0101123888419654	0	0.01	0.01
15466	ADAMTSL2	Encoded_Words	0.630729974098992	0.00880222607731772	0	0.02	0
15784	ANGPT4	Encoded_Words	0.725265614244977	0.00147581434949063	0	0	0
15832	ANKRD30A	Encoded_Words	-0.615958780326182	0.0110679989322441	0.01	0	0.02
15990	AQP9	Encoded_Words	-0.648455406626365	0.00658549593859496	0.02	0	0.02
16073	ARID1A	Encoded_Words	0.561305363366785	0.023675791732007	0.03	0.01	0.02
16082	ARIH1	Encoded_Words	-0.589370631535124	0.0162808399429704	0.02	0.02	0
16240	ATG2A	Encoded_Words	0.589370631535124	0.0162808399429704	0	0.02	0.02
16250	ATG9B	Encoded_Words	0.595279109044248	0.0149840854116093	0.01	0.02	0.02
16434	BANP	Encoded_Words	0.651409645380927	0.00626381201978993	0	0	0.01
16468	BCAT2	Encoded_Words	0.580507915271438	0.0183878991710539	0.03	0.04	0.01
16598	BRAF	Encoded_Words	-0.651409645380927	0.00626381201978994	0	0	0.01
16714	C11orf96	Encoded_Words	0.549488408348537	0.0274671516556523	0.03	0.02	0.01
16775	C17orf53	Encoded_Words	0.633684212853555	0.00839672642408215	0	0	0.01
16793	C19orf24	Encoded_Words	0.587893512157843	0.0166182799893085	0	0.04	0
16816	C1orf106	Encoded_Words	0.534717214575727	0.0328395830795308	0.02	0.03	0.01
16975	C6orf58	Encoded_Words	-0.540625692084851	0.0306026693761356	0.01	0.03	0.02
17066	CACNG1	Encoded_Words	-0.611527422194339	0.0118302369592607	0.01	0.01	0.01
17070	CACNG5	Encoded_Words	-0.605618944685215	0.0129100240648008	0.02	0	0
17300	CCDC24	Encoded_Words	0.571645199007752	0.0207005599500925	0	0.04	0.01
17310	CCDC39	Encoded_Words	-0.567213840875909	0.0219380240360602	0.01	0.04	0.01
17358	CCDC93	Encoded_Words	0.624821496589868	0.00965964947409564	0	0.01	0
17367	CCL2	Encoded_Words	-0.59823334779881	0.0143667061688261	0.02	0.01	0.03
17368	CCL27	Encoded_Words	0.555396885857661	0.0255175156310871	0.01	0.03	0.01
17407	CCR5	Encoded_Words	-0.596756228421529	0.0146728602648549	0	0.02	0.02
17413	CCSER2	Encoded_Words	-0.542102811462132	0.0300620243780077	0	0.02	0.04
17539	CDH4	Encoded_Words	0.545057050216694	0.0290025933373286	0.02	0.02	0.02
17564	CDK2AP1	Encoded_Words	-0.506651946407387	0.0451997761945111	0.03	0.04	0.04
17674	CEP72	Encoded_Words	0.626298615967149	0.00943936375687967	0	0.01	0.01
17743	CHAC2	Encoded_Words	-0.543579930839413	0.0295286866703309	0	0	0.03
17783	CHMP1A	Encoded_Words	0.531762975821165	0.0340035244436105	0.01	0.02	0.01
17911	CLEC7A	Encoded_Words	-0.555396885857661	0.0255175156310871	0	0.01	0.04
18103	COLCA2	Encoded_Words	-0.584939273403281	0.0173094680865901	0.02	0.01	0.01
18208	CPSF1	Encoded_Words	0.561305363366785	0.023675791732007	0.03	0.01	0.02
18374	CTDP1	Encoded_Words	0.698677465453919	0.00260408893624681	0	0	0
18455	CXorf40B	Encoded_Words	0.765147837431565	0.000553066116099887	0	0	0
18486	CYP24A1	Encoded_Words	0.537671453330289	0.0317061332734092	0.04	0.03	0.04
18864	DNAJB13	Encoded_Words	0.527331617689322	0.0358077160883636	0.02	0.04	0.03
19188	EGR2	Encoded_Words	-0.624821496589868	0.00965964947409561	0	0.03	0
19213	EIF2B1	Encoded_Words	0.540625692084851	0.0306026693761356	0.04	0.03	0.02
19241	EIF4E	Encoded_Words	-0.604141825307934	0.0131916690930805	0.01	0	0.01
19313	EMP1	Encoded_Words	-0.599710467176091	0.0140655663760645	0	0.03	0.01
19321	ENDOG	Encoded_Words	0.536194333953008	0.032269078354596	0.02	0.04	0.02
19546	FAAP20	Encoded_Words	0.750376643658755	0.000812048386770659	0	0	0
19576	FAM109A	Encoded_Words	0.704585942963043	0.00230721625225191	0	0	0
19898	FCER1G	Encoded_Words	-0.584939273403281	0.0173094680865901	0.04	0.01	0.01
19967	FGR	Encoded_Words	-0.514037543293792	0.0416558847240952	0	0.02	0.03
19982	FIG4	Encoded_Words	0.521423140180198	0.0383247562355888	0.04	0.03	0.04
20163	FZD4	Encoded_Words	0.595279109044248	0.0149840854116093	0.01	0.03	0.01
20175	GAA	Encoded_Words	0.509606185161949	0.0437561813459142	0.03	0.02	0
20238	GALR1	Encoded_Words	-0.649932526003646	0.00642304999637943	0.01	0	0
20262	GATA2	Encoded_Words	-0.549488408348537	0.0274671516556522	0	0.03	0.03
20298	GCOM1	Encoded_Words	-0.635161332230836	0.00819960367069929	0.01	0	0.01
20346	GGH	Encoded_Words	-0.621867257835306	0.0101123888419654	0	0	0
20572	GPN2	Encoded_Words	0.531762975821165	0.0340035244436105	0.02	0.01	0.03
20653	GRAP2	Encoded_Words	-0.599710467176091	0.0140655663760645	0.01	0.01	0.01
20731	GSTO2	Encoded_Words	0.555396885857661	0.0255175156310871	0.02	0.01	0.01
20773	GUCY2D	Encoded_Words	-0.533240095198446	0.03341771068212	0.03	0.04	0.02
20797	H2AFY	Encoded_Words	0.55391976648038	0.0259946526278339	0.02	0.03	0.01
20803	HAAO	Encoded_Words	-0.611527422194339	0.0118302369592607	0	0	0.01
20820	HAPLN3	Encoded_Words	-0.55391976648038	0.0259946526278338	0.01	0.02	0.01
20895	HEMGN	Encoded_Words	-0.543579930839413	0.0295286866703309	0.03	0.04	0
20917	HEXIM2	Encoded_Words	0.576076557139595	0.0195177265873117	0.01	0.04	0.03
21136	HSD17B8	Encoded_Words	0.533240095198446	0.0334177106821201	0.02	0.02	0
21181	HTR2B	Encoded_Words	-0.574599437762314	0.0199060348910093	0	0.01	0.02
21232	IDI1	Encoded_Words	-0.536194333953008	0.0322690783545961	0.02	0.01	0.04
21267	IFT122	Encoded_Words	0.52437737893476	0.0370501030966888	0.02	0.04	0.01
21485	IRGQ	Encoded_Words	0.601187586553372	0.0137693843876559	0	0.01	0.02
21492	ISG15	Encoded_Words	0.610050302817058	0.0120932746462232	0.03	0	0.01
21974	KRT10	Encoded_Words	-0.518468901425636	0.039632183160575	0.02	0.02	0.02
22208	LPAR3	Encoded_Words	-0.822755493145524	9.09418855900981e-05	0	0	0
22265	LRRC20	Encoded_Words	0.527331617689322	0.0358077160883636	0.01	0.03	0
22272	LRRC3	Encoded_Words	0.584939273403281	0.0173094680865902	0	0.01	0.03
22484	MAP10	Encoded_Words	-0.528808737066603	0.0351984637719544	0.02	0.03	0.02
22573	MARK3	Encoded_Words	0.522900259557479	0.0376833646723111	0.01	0.04	0.03
22930	MOCS1	Encoded_Words	0.636638451608117	0.00800616612868195	0	0	0.01
23017	MRPL19	Encoded_Words	-0.542102811462132	0.0300620243780077	0	0.03	0.04
23180	MTRNR2L13	Encoded_Words	-0.703108823585762	0.00237872461684185	0	0.01	0
23378	NBEAL2	Encoded_Words	0.519946020802917	0.0389743412461729	0.03	0.03	0.03
23479	NDUFC2-KCTD14	Encoded_Words	0.682429152303828	0.00358276815372167	0	0.01	0
23656	NME1-NME2	Encoded_Words	0.561305363366785	0.023675791732007	0	0.03	0.01
23861	NTN5	Encoded_Words	0.621867257835306	0.0101123888419654	0	0.02	0.04
23868	NTSR1	Encoded_Words	-0.667657958531018	0.00471105542112754	0.01	0	0
24001	OLFML3	Encoded_Words	-0.608573183439777	0.0123608819082112	0	0	0.01
24154	PAK4	Encoded_Words	0.626298615967149	0.00943936375687967	0.01	0.03	0.01
24200	PARG	Encoded_Words	-0.595279109044248	0.0149840854116093	0	0	0
24271	PCDHB10	Encoded_Words	-0.555396885857661	0.0255175156310871	0.03	0.01	0.01
24381	PDK1	Encoded_Words	-0.617435899703463	0.0108226985415307	0	0.01	0.03
24394	PDPN	Encoded_Words	-0.666180839153737	0.00483795512157767	0	0.02	0
24541	PHYH	Encoded_Words	-0.561305363366785	0.0236757917320069	0.01	0.02	0.03
24544	PHYHIPL	Encoded_Words	-0.506651946407387	0.0451997761945111	0.04	0.04	0.03
24583	PIGX	Encoded_Words	-0.530285856443884	0.0345970876870887	0.04	0.03	0.02
24723	PLEKHG2	Encoded_Words	0.657318122890051	0.00565802786226383	0.01	0.01	0.01
24822	PNPLA3	Encoded_Words	-0.652886764758208	0.00610773615256243	0.02	0	0
24839	POF1B	Encoded_Words	-0.514037543293792	0.0416558847240952	0.03	0.01	0
24840	POFUT1	Encoded_Words	0.618913019080744	0.010581698647429	0	0.02	0
24952	PPIE	Encoded_Words	0.580507915271438	0.0183878991710539	0	0.02	0.02
24981	PPP1R10	Encoded_Words	0.548011288971256	0.0279718885359884	0.03	0.02	0.01
25218	PSCA	Encoded_Words	0.639592690362679	0.00763015011518358	0.01	0	0.01
25252	PSMD11	Encoded_Words	0.556874005234942	0.0250471229909994	0.02	0.02	0.02
25301	PTGER4	Encoded_Words	-0.62777573534443	0.00922306532273252	0	0	0.03
25505	RABGEF1	Encoded_Words	-0.574599437762314	0.0199060348910093	0.01	0	0.02
25509	RABL2A	Encoded_Words	0.577553676516876	0.0191353077084034	0.01	0.01	0
25632	RBBP5	Encoded_Words	0.638115570985398	0.00781636457535593	0	0	0.01
25667	RBM42	Encoded_Words	0.515514662671073	0.0409728914767439	0.01	0.02	0.02
25674	RBM5	Encoded_Words	0.587893512157843	0.0166182799893085	0	0.03	0.01
25801	RGS14	Encoded_Words	0.558351124612223	0.0245834126962279	0.03	0.03	0.01
25829	RHEBL1	Encoded_Words	0.559828243989504	0.0241263228613871	0	0.04	0.02
26134	RP13-582O9.6	Encoded_Words	0.509606185161949	0.0437561813459142	0.01	0.04	0.04
26207	RPL37A	Encoded_Words	0.51108330453923	0.0430474663233134	0.04	0.03	0.01
26303	RRP7A	Encoded_Words	0.587893512157843	0.0166182799893085	0.01	0.03	0.01
26347	RTP5	Encoded_Words	0.682429152303828	0.00358276815372167	0	0	0
26365	RWDD1	Encoded_Words	-0.611527422194339	0.0118302369592607	0	0	0
26489	SCML1	Encoded_Words	-0.543579930839413	0.0295286866703309	0.01	0.02	0.02
26731	SGF29	Encoded_Words	0.580507915271438	0.0183878991710539	0.01	0.03	0.03
26821	SIDT1	Encoded_Words	0.565736721498628	0.0223629350986708	0.02	0.04	0.02
26917	SLC19A2	Encoded_Words	-0.56869096025319	0.0215193650410591	0.02	0.03	0
27010	SLC29A2	Encoded_Words	0.610050302817058	0.0120932746462232	0	0.02	0.01
27179	SLCO2A1	Encoded_Words	-0.644024048494522	0.00709254529246215	0	0	0.01
27382	SOCS3	Encoded_Words	-0.629252854721711	0.00901070303699057	0	0.01	0
27586	SRPX2	Encoded_Words	-0.555396885857661	0.0255175156310871	0.02	0.02	0
27717	STK26	Encoded_Words	-0.53914857270757	0.0311506846548721	0.01	0.04	0.02
27829	SUSD5	Encoded_Words	-0.614481660948901	0.011317653062691	0.01	0.03	0.01
27846	SWI5	Encoded_Words	0.522900259557479	0.0376833646723111	0.01	0.03	0.04
27914	TAB3	Encoded_Words	-0.596756228421529	0.0146728602648549	0	0.03	0.01
27930	TAF11	Encoded_Words	-0.530285856443884	0.0345970876870887	0.02	0.03	0.03
27992	TBC1D14	Encoded_Words	0.542102811462132	0.0300620243780077	0.02	0.03	0
28087	TCP11	Encoded_Words	-0.639592690362679	0.00763015011518363	0	0.03	0.01
28167	TFAP4	Encoded_Words	0.525854498312041	0.0364249080516448	0.03	0.04	0.03
28530	TMEM53	Encoded_Words	0.571645199007752	0.0207005599500925	0.02	0.04	0
28570	TMIGD3	Encoded_Words	-0.503697707652825	0.046678678650718	0.03	0.01	0.03
28623	TNIP2	Encoded_Words	0.644024048494522	0.00709254529246215	0	0	0
28668	TOP3B	Encoded_Words	0.527331617689322	0.0358077160883636	0.04	0.02	0.02
28716	TPPP2	Encoded_Words	-0.596756228421529	0.0146728602648549	0.01	0.04	0.02
28918	TSPAN14	Encoded_Words	0.581985034648719	0.0180227904691813	0.01	0.04	0.01
28943	TSSC1	Encoded_Words	0.555396885857661	0.0255175156310871	0.01	0.01	0.04
29067	TXNRD2	Encoded_Words	-0.608573183439777	0.0123608819082112	0.01	0.02	0.02
29095	UBALD1	Encoded_Words	0.579030795894157	0.0187587184428943	0.02	0.03	0.03
29116	UBE2G2	Encoded_Words	0.593801989666967	0.0153004386013472	0.01	0.04	0
29187	UFSP2	Encoded_Words	-0.664703719776456	0.00496757772231265	0	0.01	0
29275	USP18	Encoded_Words	0.55391976648038	0.0259946526278339	0.02	0.01	0.03
29329	UTS2B	Encoded_Words	-0.550965527725818	0.0269694083364529	0.01	0.03	0.03
29412	VPS37C	Encoded_Words	0.626298615967149	0.00943936375687967	0.01	0.02	0.02
29578	WNT16	Encoded_Words	-0.584939273403281	0.0173094680865901	0.01	0.01	0.01
29696	ZAR1	Encoded_Words	-0.691291868567514	0.00301785678277126	0	0	0
29933	ZNF205	Encoded_Words	0.555396885857661	0.0255175156310871	0.01	0.01	0.01
30000	ZNF320	Encoded_Words	-0.522900259557479	0.0376833646723111	0.02	0.03	0.02
30171	ZNF597	Encoded_Words	-0.633684212853555	0.00839672642408213	0	0	0
30246	ZNF720	Encoded_Words	-0.550965527725818	0.0269694083364529	0	0.01	0.03
30323	ZNF862	Encoded_Words	0.61300454157162	0.0115717144654133	0.01	0.01	0.02
30521	ACAD10	Sessions	0.609148198765702	0.0122561606665433	0	0.03	0.01
30571	ACRBP	Sessions	-0.595162653385878	0.0150088396488998	0.01	0.02	0.01
30976	ANGPT4	Sessions	0.767651046403717	0.000516827392652235	0	0	0
31024	ANKRD30A	Sessions	-0.588946855439289	0.0163770986606718	0.01	0	0.03
31045	ANKRD54	Sessions	0.534558623406637	0.0329012874471286	0.03	0.03	0.03
31123	AP4M1	Sessions	0.523680977000106	0.0373476513615438	0.01	0.02	0.04
31274	ARIH1	Sessions	-0.643335087471941	0.00717409049101335	0	0.01	0
31442	ATG9B	Sessions	0.534558623406637	0.0329012874471286	0.03	0.04	0.03
31626	BANP	Sessions	0.606040299792408	0.012830553807112	0.02	0.01	0.01
31790	BRAF	Sessions	-0.560975764679639	0.0237757562017489	0	0.02	0.02
31967	C17orf53	Sessions	0.674414077204885	0.00416418144455231	0	0	0
31985	C19orf24	Sessions	0.618471895685586	0.0106532230531295	0	0.03	0
32361	CASC5	Sessions	-0.564083663652934	0.0228459456432267	0.03	0.02	0.01
32492	CCDC24	Sessions	0.517465179053518	0.0400839394803521	0.02	0.04	0.03
32550	CCDC93	Sessions	0.562529714166286	0.0233072838575799	0.02	0	0.02
32599	CCR5	Sessions	-0.61070214825235	0.0119766373274628	0	0.02	0.01
32618	CD14	Sessions	-0.529896774946695	0.0347547329828606	0.04	0.04	0.02
32833	CENPO	Sessions	0.522127027513459	0.0380180977805388	0.04	0.03	0.03
32866	CEP72	Sessions	0.620025845172233	0.0104029434074649	0	0.01	0.01
33103	CLEC7A	Sessions	-0.53300467391999	0.0335105603596505	0	0.03	0.04
33295	COLCA2	Sessions	-0.559421815192992	0.0242514342869846	0.03	0.03	0.01
33566	CTDP1	Sessions	0.626241643118822	0.00944778597117306	0	0	0
33647	CXorf40B	Sessions	0.750557602050598	0.000808362646807386	0	0	0
33697	CYP4F11	Sessions	-0.612256097738997	0.0117021446897783	0.01	0.02	0.01
33910	DGCR14	Sessions	0.508141482133634	0.0444675300189691	0.03	0.02	0
34160	DPY19L2	Sessions	0.635565340038705	0.00814633240387122	0	0.02	0
34380	EGR2	Sessions	-0.661982481311707	0.00521364724778421	0	0	0
34433	EIF4E	Sessions	-0.590500804925936	0.0160262792481808	0	0	0.01
34505	EMP1	Sessions	-0.59360870389923	0.0153422168402095	0.01	0.03	0.02
34738	FAAP20	Sessions	0.697723319504593	0.00265480191433943	0	0	0
34755	FAHD2B	Sessions	0.568745512112875	0.0215040223627041	0.02	0.03	0.01
34768	FAM109A	Sessions	0.576515259546111	0.0194035365859779	0.01	0.02	0.01
34831	FAM166B	Sessions	0.612256097738997	0.0117021446897783	0.03	0.01	0.04
35090	FCER1G	Sessions	-0.592054754412583	0.0156813410548037	0.04	0	0.01
35162	FHDC1	Sessions	0.581177108006053	0.0182217867119942	0.02	0	0.02
35166	FHL3	Sessions	-0.57185341108617	0.0206437728790487	0.01	0.02	0.03
35355	FZD4	Sessions	0.592054754412583	0.0156813410548037	0.01	0.01	0
35430	GALR1	Sessions	-0.620025845172233	0.0104029434074649	0.03	0	0
35454	GATA2	Sessions	-0.588946855439289	0.0163770986606718	0	0	0.03
35490	GCOM1	Sessions	-0.522127027513459	0.0380180977805388	0.04	0.03	0.04
35505	GDI2	Sessions	-0.557867865706345	0.0247343898955611	0.02	0.02	0.04
35764	GPN2	Sessions	0.506587532646987	0.0452316435900429	0.04	0.02	0.01
35845	GRAP2	Sessions	-0.5827310574927	0.0178405429902787	0.02	0.01	0.01
35923	GSTO2	Sessions	0.62157979465888	0.0101573207275864	0.02	0.03	0.02
36012	HAPLN3	Sessions	-0.520573078026812	0.0386975786848991	0.04	0.04	0.01
36199	HLA-DRB1	Sessions	-0.564083663652934	0.0228459456432267	0	0.01	0.03
36424	IDI1	Sessions	-0.501925684187046	0.0475829105833759	0.04	0.03	0.03
36446	IFIT3	Sessions	-0.523680977000106	0.0373476513615438	0.04	0.04	0.02
36447	IFIT5	Sessions	-0.503479633673693	0.0467892604450757	0.03	0.04	0.04
36677	IRGQ	Sessions	0.646442986445235	0.00681205732356063	0.01	0	0.01
36684	ISG15	Sessions	0.599824501845819	0.0140425250373357	0.02	0	0
36713	ITGAL	Sessions	-0.537666522379931	0.0317080000024949	0.04	0.03	0.03
36772	JMY	Sessions	0.560975764679639	0.0237757562017489	0.03	0.01	0.01
36844	KCNG4	Sessions	0.551652067759756	0.0267404288402827	0	0.03	0.04
37400	LPAR3	Sessions	-0.828255076382958	7.40764451869081e-05	0	0	0
37464	LRRC3	Sessions	0.638673239011999	0.00774564276365988	0	0	0.03
37623	MAF	Sessions	-0.573407360572817	0.0202237459648073	0	0	0.01
38122	MOCS1	Sessions	0.637119289525352	0.00794398437668446	0	0.01	0.02
38209	MRPL19	Sessions	-0.537666522379931	0.0317080000024949	0	0.04	0.03
38240	MRPL52	Sessions	0.553206017246403	0.0262276421167511	0.01	0.04	0.03
38401	MVK	Sessions	0.553206017246403	0.0262276421167511	0.01	0	0.02
38671	NDUFC2-KCTD14	Sessions	0.616917946198938	0.0109082210649367	0.01	0.01	0.01
38848	NME1-NME2	Sessions	0.546990219299814	0.0283249125001429	0.02	0.04	0
38983	NR4A2	Sessions	-0.526788875973401	0.0360335664459352	0.02	0.02	0.01
39051	NTN1	Sessions	-0.599824501845819	0.0140425250373357	0.01	0.01	0
39060	NTSR1	Sessions	-0.668198279258296	0.00466530823280768	0.01	0	0
39193	OLFML3	Sessions	-0.54388232032652	0.0294203994569378	0.01	0.02	0.04
39288	OXNAD1	Sessions	0.596716602872525	0.0146811428152386	0.02	0.01	0.01
39346	PAK4	Sessions	0.57185341108617	0.0206437728790486	0.01	0.03	0.04
39392	PARG	Sessions	-0.519019128540165	0.039386167959255	0.02	0.03	0.04
39649	PFKFB2	Sessions	-0.53300467391999	0.0335105603596505	0.02	0.02	0.01
39775	PIGX	Sessions	-0.509695431620282	0.0437131149848378	0.04	0.04	0.01
39915	PLEKHG2	Sessions	0.560975764679639	0.0237757562017489	0.03	0.02	0.02
40014	PNPLA3	Sessions	-0.588946855439289	0.0163770986606718	0.04	0.01	0
40032	POFUT1	Sessions	0.517465179053518	0.0400839394803521	0.01	0.04	0.02
40144	PPIE	Sessions	0.573407360572817	0.0202237459648073	0	0.02	0.02
40193	PPP1R21	Sessions	0.620025845172233	0.0104029434074649	0.02	0.01	0.01
40277	PRELID3A	Sessions	0.581177108006053	0.0182217867119942	0.01	0.01	0.01
40410	PSCA	Sessions	0.669752228744943	0.0045357213143964	0.01	0	0
40444	PSMD11	Sessions	0.525234926486754	0.0366861655427759	0.03	0.01	0.03
40701	RABL2A	Sessions	0.534558623406637	0.0329012874471286	0.01	0.03	0.02
40824	RBBP5	Sessions	0.721032561804301	0.00162216786107393	0	0	0
40866	RBM5	Sessions	0.501925684187046	0.0475829105833759	0.01	0.04	0.02
41208	RP11-108K14.8	Sessions	0.618471895685586	0.0106532230531295	0.02	0.01	0
41326	RP13-582O9.6	Sessions	0.514357280080223	0.0415073246858333	0.01	0.04	0.01
41539	RTP5	Sessions	0.651104834905177	0.0062964110812797	0	0.01	0
41923	SGF29	Sessions	0.638673239011999	0.00774564276365988	0	0.01	0
42088	SLC15A4	Sessions	0.553206017246403	0.0262276421167511	0.02	0.03	0
42330	SLC6A2	Sessions	-0.55475996673305	0.0257224216290952	0.01	0.02	0.02
42574	SOCS3	Sessions	-0.562529714166286	0.0233072838575799	0.01	0.02	0.02
42684	SPI1	Sessions	-0.55475996673305	0.0257224216290952	0.04	0.04	0.01
42973	STXBP6	Sessions	-0.506587532646987	0.0452316435900429	0.03	0.02	0.04
42981	SUCNR1	Sessions	-0.534558623406637	0.0329012874471286	0.01	0.01	0.02
43021	SUSD5	Sessions	-0.602932400819114	0.0134258361655262	0.01	0.03	0.02
43106	TAB3	Sessions	-0.655766683365118	0.00581235786804742	0	0.01	0
43279	TCP11	Sessions	-0.578069209032758	0.0190032143009366	0.02	0.04	0.02
43359	TFAP4	Sessions	0.559421815192992	0.0242514342869846	0.02	0.03	0.02
43568	TMEM119	Sessions	-0.606040299792408	0.012830553807112	0	0.02	0
43815	TNIP2	Sessions	0.62157979465888	0.0101573207275864	0	0	0
43860	TOP3B	Sessions	0.511249381106929	0.042968324875251	0.03	0.03	0.03
43970	TRIB1	Sessions	-0.525234926486754	0.0366861655427758	0.03	0.04	0.01
44090	TSEN2	Sessions	0.517465179053518	0.0400839394803521	0.02	0.03	0.02
44110	TSPAN14	Sessions	0.548544168786462	0.0277889912947762	0.03	0.04	0.01
44135	TSSC1	Sessions	0.55475996673305	0.0257224216290951	0.01	0.02	0.03
44259	TXNRD2	Sessions	-0.567191562626228	0.0219443860515073	0.02	0.02	0.04
44379	UFSP2	Sessions	-0.592054754412583	0.0156813410548037	0	0.04	0.01
44381	UGDH	Sessions	-0.560975764679639	0.0237757562017489	0.02	0.02	0
44467	USP18	Sessions	0.725694410264242	0.00146161035828259	0.01	0.01	0
44604	VPS37C	Sessions	0.598270552359172	0.0143590599684147	0.02	0.01	0.01
44810	XKR9	Sessions	0.581177108006053	0.0182217867119942	0.03	0	0
