GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
80	GO:0003678	0.0265807689240338	5.0027556200145	0.647745674593028	3	38	DNA helicase activity	ATRX;CHD2;RAD50	0.169329342775327
81	GO:0043022	0.0265807689240338	5.0027556200145	0.647745674593028	3	38	ribosome binding	DENR;FMR1;SRP72	0.169329342775327
82	GO:0001098	0.0284436376980182	4.86336717428088	0.664791613398108	3	39	basal transcription machinery binding	GTF2E1;LEO1;NOP58	0.176830325929848
83	GO:0001099	0.0284436376980182	4.86336717428088	0.664791613398108	3	39	basal RNA polymerase II transcription machinery binding	GTF2E1;LEO1;NOP58	0.176830325929848
84	GO:0017025	0.0296550044210241	8.31096681096681	0.272735020881275	2	16	TBP-class protein binding	GTF2A1;PSMC1	0.182166455729148
85	GO:0000253	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	3-keto sterol reductase activity	CBR3	0.183602260493917
86	GO:0000386	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	second spliceosomal transesterification activity	SLU7	0.183602260493917
87	GO:0001026	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	TFIIIB-type transcription factor activity	BDP1	0.183602260493917
88	GO:0003918	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	DNA topoisomerase type II (ATP-hydrolyzing) activity	TOP2B	0.183602260493917
89	GO:0008781	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	N-acylneuraminate cytidylyltransferase activity	CMAS	0.183602260493917
90	GO:0032143	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	single thymine insertion binding	MSH6	0.183602260493917
91	GO:0032557	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	pyrimidine ribonucleotide binding	UGP2	0.183602260493917
92	GO:0034986	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	iron chaperone activity	FXN	0.183602260493917
93	GO:0061505	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	DNA topoisomerase II activity	TOP2B	0.183602260493917
94	GO:0061628	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	H3K27me3 modified histone binding	TAF7	0.183602260493917
95	GO:1990269	0.033802741757601	57.9497487437186	0.0340918776101594	1	2	RNA polymerase II C-terminal domain phosphoserine binding	LEO1	0.183602260493917
96	GO:0000049	0.0365685285154318	4.3755076142132	0.732975368618427	3	43	tRNA binding	NEMF;PSTK;SSB	0.196555840770446
97	GO:0070717	0.0369808947444517	7.27083333333333	0.306826898491434	2	18	poly-purine tract binding	FMR1;PABPC4	0.19672311018698
